iyear;imonth;iday;country;region;success;suicide;attacktype1;targtype1;guncertain1;weaptype1;gname
2016;3;14;95;10;1;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;14;4;6;1;0;2;3;0;5;Taliban
2016;3;14;95;10;1;0;9;4;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;14;19;6;1;0;2;15;1;9;Islamic State in Bangladesh
2016;3;14;147;11;1;0;3;17;0;6;Boko Haram
2016;3;14;147;11;1;0;2;14;0;5;Boko Haram
2016;3;14;229;11;0;0;9;3;0;13;Nyatura Militia
2016;3;14;209;10;1;0;2;14;0;5;Kurdistan Workers Party (PKK)
2016;3;15;95;10;1;0;9;15;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;15;95;10;0;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;15;95;10;0;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;15;4;6;1;0;1;3;0;5;Taliban
2016;3;15;113;10;1;0;3;4;0;6;Barqa Province of the Islamic State
2016;3;15;160;5;1;0;2;4;0;5;Abu Sayyaf Group (ASG)
2016;3;15;160;5;1;0;3;16;0;6;New Peoples Army (NPA)
2016;3;15;160;5;1;0;3;16;0;6;New Peoples Army (NPA)
2016;3;15;160;5;1;0;3;16;0;6;New Peoples Army (NPA)
2016;3;15;160;5;1;0;3;16;0;6;New Peoples Army (NPA)
2016;3;15;160;5;1;0;3;20;0;6;New Peoples Army (NPA)
2016;3;15;160;5;1;0;3;20;0;6;New Peoples Army (NPA)
2016;3;15;160;5;1;0;3;16;0;6;New Peoples Army (NPA)
2016;3;15;160;5;1;0;3;16;0;6;New Peoples Army (NPA)
2016;3;15;160;5;1;0;3;3;0;6;New Peoples Army (NPA)
2016;3;15;160;5;1;0;3;20;0;6;New Peoples Army (NPA)
2016;3;15;160;5;1;0;3;20;0;6;New Peoples Army (NPA)
2016;3;15;160;5;1;0;3;20;0;6;New Peoples Army (NPA)
2016;3;15;160;5;0;0;2;4;0;5;New Peoples Army (NPA)
2016;3;15;182;11;1;0;2;14;0;6;Al-Shabaab
2016;3;16;182;11;1;0;2;14;0;6;Al-Shabaab
2016;3;15;93;5;1;0;6;1;0;5;Free Papua Movement (OPM-Organisasi Papua Merdeka)
2016;3;15;4;6;1;0;2;3;0;5;Khorasan Chapter of the Islamic State
2016;3;15;209;10;1;0;9;3;0;13;Kurdistan Workers Party (PKK)
2016;3;15;182;11;1;0;6;12;0;5;Al-Shabaab
2016;3;15;147;11;1;0;3;4;0;6;Boko Haram
2016;3;15;229;11;1;0;9;14;1;13;Nyatura Militia
2016;3;15;113;10;1;0;2;1;0;5;Barqa Province of the Islamic State
2016;3;15;113;10;1;0;6;14;0;5;Tripoli Province of the Islamic State
2016;3;15;92;6;1;0;8;14;0;9;Maoists
2016;3;8;98;8;1;0;3;15;0;6;Anarchists
2016;3;16;147;11;1;1;3;15;0;6;Boko Haram
2016;3;16;153;6;1;0;3;2;0;6;Lashkar-e-Islam (Pakistan)
2016;3;16;113;10;1;0;6;15;0;13;Barqa Province of the Islamic State
2016;3;16;113;10;1;0;6;14;0;13;Tripoli Province of the Islamic State
2016;3;16;113;10;1;0;3;14;1;6;Shura Council of Mujahideen in Derna
2016;3;16;146;11;1;1;3;4;0;6;Boko Haram
2016;3;16;146;11;1;0;2;3;0;5;Al-Qaida in the Islamic Maghreb (AQIM)
2016;3;16;95;10;1;0;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;16;182;11;1;0;2;4;0;6;Al-Shabaab
2016;3;16;4;6;1;0;3;14;0;6;Taliban
2016;3;16;95;10;1;0;3;14;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;15;4;6;1;0;9;3;0;13;Khorasan Chapter of the Islamic State
2016;3;16;4;6;1;0;2;4;0;5;Taliban
2016;3;16;113;10;1;0;3;15;0;6;Tawheed Militia
2016;3;16;113;10;1;0;7;15;0;13;Tawheed Militia
2016;3;16;182;11;1;0;3;4;1;6;Al-Shabaab
2016;3;16;45;3;1;0;6;14;0;13;National Liberation Army of Colombia (ELN)
2016;3;17;113;10;1;0;3;3;0;6;Tripoli Province of the Islamic State
2016;3;17;182;11;1;0;2;4;0;5;Al-Shabaab
2016;3;17;155;10;1;0;2;4;0;9;Palestinian Extremists
2016;3;17;60;10;1;0;3;4;0;6;Sinai Province of the Islamic State
2016;3;17;60;10;1;0;3;4;0;6;Sinai Province of the Islamic State
2016;3;17;60;10;0;0;3;20;0;6;Sinai Province of the Islamic State
2016;3;17;160;5;1;0;2;1;0;5;New Peoples Army (NPA)
2016;3;17;228;10;1;0;6;14;0;5;Al-Qaida in the Arabian Peninsula (AQAP)
2016;3;17;92;6;1;0;3;4;0;6;Communist Party of India - Maoist (CPI-Maoist)
2016;3;17;4;6;1;0;6;3;0;13;Taliban
2016;3;17;4;6;1;0;9;3;0;13;Taliban
2016;3;17;147;11;1;0;2;14;0;5;Fulani extremists
2016;3;17;92;6;1;0;9;14;0;13;Maoists
2016;3;18;95;10;1;0;3;19;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;18;155;10;0;0;2;4;0;9;Palestinian Extremists
2016;3;18;6;10;1;0;3;21;0;6;Al-Qaida in the Islamic Maghreb (AQIM)
2016;3;18;160;5;1;0;2;4;0;6;Bangsamoro Islamic Freedom Movement (BIFM)
2016;3;18;160;5;1;0;2;4;0;6;Bangsamoro Islamic Freedom Movement (BIFM)
2016;3;18;182;11;1;0;2;14;0;5;Al-Shabaab
2016;3;18;153;6;1;0;3;4;0;6;Muttahida Qami Movement (MQM)
2016;3;18;182;11;0;0;1;2;0;5;Al-Shabaab
2016;3;18;92;6;1;0;3;14;0;6;Communist Party of India - Maoist (CPI-Maoist)
2016;3;18;92;6;1;0;3;4;0;6;Maoists
2016;3;18;209;10;1;0;3;3;0;6;Kurdistan Workers Party (PKK)
2016;3;19;95;10;1;0;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;19;209;10;1;1;3;14;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;19;113;10;0;0;2;14;0;5;Tripoli Province of the Islamic State
2016;3;19;95;10;1;0;3;1;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;19;182;11;1;0;3;4;0;6;Al-Shabaab
2016;3;19;155;10;1;0;2;3;0;9;Palestinian Extremists
2016;3;19;60;10;1;1;3;3;0;6;Sinai Province of the Islamic State
2016;3;19;147;11;0;1;3;20;0;6;Boko Haram
2016;3;19;4;6;0;0;2;4;0;5;Khorasan Chapter of the Islamic State
2016;3;19;92;6;1;0;3;4;0;6;Communist Party of India - Maoist (CPI-Maoist)
2016;3;19;228;10;1;0;9;17;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;19;92;6;1;0;8;14;0;9;National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM)
2016;3;20;95;10;1;1;3;2;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;20;95;10;0;0;9;4;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;20;45;3;1;0;6;3;0;5;National Liberation Army of Colombia (ELN)
2016;3;20;228;10;1;0;3;2;0;6;Houthi extremists (Ansar Allah)
2016;3;20;228;10;1;0;3;14;0;6;Houthi extremists (Ansar Allah)
2016;3;20;228;10;1;0;3;14;0;6;Houthi extremists (Ansar Allah)
2016;3;20;155;10;1;0;2;14;1;8;Israeli settlers
2016;3;20;182;11;1;0;2;4;0;5;Al-Shabaab
2016;3;20;4;6;1;0;3;4;0;6;Taliban
2016;3;20;4;6;1;0;9;4;0;13;Taliban
2016;3;20;160;5;1;0;3;14;0;6;Abu Sayyaf Group (ASG)
2016;3;20;160;5;0;0;2;14;1;5;New Peoples Army (NPA)
2016;3;20;160;5;1;0;3;4;0;6;New Peoples Army (NPA)
2016;3;20;4;6;1;0;9;3;0;13;Taliban
2016;3;20;4;6;0;0;9;3;0;13;Taliban
2016;3;20;92;6;1;0;3;3;1;6;Garo National Liberation Army
2016;3;20;182;11;0;0;3;2;0;6;Al-Shabaab
2016;3;21;200;10;1;0;9;14;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;21;228;10;1;0;3;2;1;6;Al-Qaida in the Arabian Peninsula (AQAP)
2016;3;21;123;11;0;0;2;7;0;5;Al-Qaida in the Islamic Maghreb (AQIM)
2016;3;21;95;10;1;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;21;95;10;0;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;21;4;6;1;0;2;3;0;5;Taliban
2016;3;21;4;6;1;0;3;3;0;6;Taliban
2016;3;21;153;6;1;0;3;4;0;6;Muttahida Qami Movement (MQM)
2016;3;21;4;6;1;0;3;2;0;6;Taliban
2016;3;21;95;10;1;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;21;95;10;0;1;3;20;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;21;95;10;1;0;2;17;0;5;Islamic State of Iraq and the Levant (ISIL)
2016;3;21;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2016;3;21;229;11;1;0;6;14;0;13;Patriotic Resistance Front in Ituri (FRPI)
2016;3;21;229;11;1;0;9;4;0;13;Patriotic Resistance Front in Ituri (FRPI)
2016;3;21;113;10;1;0;4;1;0;13;Fezzan Province of the Islamic State
2016;3;21;92;6;1;0;2;14;0;9;Maoists
2016;3;21;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2016;3;21;209;10;1;0;3;14;0;6;Kurdistan Workers Party (PKK)
2016;3;21;209;10;1;0;3;14;0;6;Kurdistan Workers Party (PKK)
2016;3;22;21;8;1;1;3;6;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;22;21;8;1;1;3;19;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;21;95;10;0;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;21;95;10;0;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;22;4;6;0;0;9;1;0;13;Taliban
2016;3;22;4;6;1;0;8;16;0;8;Taliban
2016;3;22;4;6;1;0;9;3;0;13;Taliban
2016;3;22;34;11;1;0;1;4;0;5;Republican Forces of Burundi (FOREBU)
2016;3;21;95;10;1;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;22;95;10;1;0;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;22;160;5;0;0;3;4;1;6;Bangsamoro Islamic Freedom Movement (BIFM)
2016;3;22;209;10;1;0;3;4;0;6;Civil Protection Units (YPS)
2016;3;22;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2016;3;22;209;10;1;0;3;3;0;6;Kurdistan Workers Party (PKK)
2016;3;22;209;10;0;1;3;14;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;22;19;6;1;0;3;14;1;6;Islamic State in Bangladesh
2016;3;22;229;11;1;0;6;14;0;13;Patriotic Resistance Front in Ituri (FRPI)
2016;3;22;229;11;1;0;6;14;0;5;Patriotic Resistance Front in Ituri (FRPI)
2016;3;22;229;11;1;0;7;14;0;13;Patriotic Resistance Front in Ituri (FRPI)
2016;3;22;60;10;1;0;3;4;0;6;Sinai Province of the Islamic State
2016;3;22;123;11;1;0;3;4;0;6;Ansar al-Dine (Mali)
2016;3;22;160;5;1;0;2;4;0;5;Bangsamoro Islamic Freedom Movement (BIFM)
2016;3;22;92;6;1;0;2;14;0;9;Maoists
2016;3;22;92;6;1;0;8;14;0;9;Maoists
2016;3;22;92;6;1;0;3;20;0;6;Maoists
2016;3;23;95;10;1;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;23;4;6;1;0;6;3;0;13;Taliban
2016;3;23;4;6;1;0;9;3;0;13;Taliban
2016;3;23;4;6;1;0;2;3;0;5;Taliban
2016;3;15;113;10;1;1;3;21;0;6;Barqa Province of the Islamic State
2016;3;23;34;11;1;0;6;4;0;5;National Liberation Front (FNL) (Burundi)
2016;3;23;95;10;1;0;3;17;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;23;95;10;1;0;6;14;0;12;Islamic State of Iraq and the Levant (ISIL)
2016;3;23;95;10;0;1;3;14;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;23;229;11;0;0;9;14;0;13;Nyatura Militia
2016;3;23;229;11;1;0;6;14;0;13;Democratic Front for the Liberation of Rwanda (FDLR)
2016;3;23;229;11;0;0;9;4;0;13;Mai Mai Karakara Militia
2016;3;23;147;11;1;0;6;14;0;5;Boko Haram
2016;3;23;160;5;1;0;6;14;0;5;Abu Sayyaf Group (ASG)
2016;3;23;4;6;1;0;6;4;0;13;Taliban
2016;3;24;95;10;0;0;1;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;24;4;6;1;0;2;3;0;5;Taliban
2016;3;24;4;6;1;0;1;4;0;5;Taliban
2016;3;24;155;10;1;0;2;4;0;9;Palestinian Extremists
2016;3;24;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2016;3;24;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2016;3;24;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2016;3;24;92;6;1;0;3;2;0;6;Peoples Revolutionary Party of Kangleipak (PREPAK)
2016;3;24;4;6;1;0;6;14;1;5;Taliban
2016;3;24;603;8;1;0;2;14;0;9;Muslim extremists
2016;3;24;229;11;1;0;6;14;0;13;Allied Democratic Forces (ADF)
2016;3;24;229;11;0;0;9;7;0;13;Allied Democratic Forces (ADF)
2016;3;24;205;5;1;0;2;1;0;5;Separatists
2016;3;24;185;8;1;0;7;15;0;8;Ramiro Ledesma Social Centre
2016;3;24;228;10;1;0;6;17;0;13;Houthi extremists (Ansar Allah)
2016;3;24;4;6;1;0;3;4;0;6;Taliban
2016;3;25;95;10;1;0;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;25;4;6;1;0;2;4;0;5;Taliban
2016;3;25;4;6;1;0;2;4;0;5;Taliban
2016;3;25;4;6;0;0;2;4;0;5;Taliban
2016;3;25;4;6;1;0;3;2;0;6;Taliban
2016;3;25;113;10;1;0;6;14;1;13;Tripoli Province of the Islamic State
2016;3;25;4;6;1;0;2;3;0;5;Taliban
2016;3;25;228;10;1;1;3;4;0;6;Adan-Abyan Province of the Islamic State
2016;3;25;228;10;1;1;3;4;0;6;Adan-Abyan Province of the Islamic State
2016;3;25;228;10;1;1;3;4;0;6;Adan-Abyan Province of the Islamic State
2016;3;25;228;10;0;0;2;4;0;5;Adan-Abyan Province of the Islamic State
2016;3;25;37;11;0;1;3;20;1;6;Boko Haram
2016;3;25;95;10;1;1;3;2;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;25;92;6;1;0;6;14;0;13;Tribesmen
2016;3;25;4;6;1;0;3;3;0;6;Taliban
2016;3;25;229;11;1;0;9;14;0;13;Lords Resistance Army (LRA)
2016;3;25;229;11;1;0;9;14;0;13;Lords Resistance Army (LRA)
2016;3;25;147;11;1;1;3;20;0;6;Boko Haram
2016;3;25;113;10;1;0;6;14;0;13;Tripoli Province of the Islamic State
2016;3;26;95;10;1;0;9;14;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;26;95;10;1;0;3;14;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;26;160;5;1;0;4;11;0;5;Abu Sayyaf Group (ASG)
2016;3;26;95;10;1;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;26;92;6;1;0;3;4;0;6;Hizbul Mujahideen (HM)
2016;3;26;92;6;1;0;5;1;0;6;Communist Party of India - Maoist (CPI-Maoist)
2016;3;26;92;6;1;0;3;4;0;6;Maoists
2016;3;26;229;11;1;0;9;4;0;13;Fulani extremists
2016;3;26;229;11;1;0;7;14;0;13;Lords Resistance Army (LRA)
2016;3;26;229;11;1;0;7;14;0;13;Lords Resistance Army (LRA)
2016;3;26;229;11;1;0;9;4;0;13;Allied Democratic Forces (ADF)
2016;3;26;229;11;1;0;9;4;0;13;Allied Democratic Forces (ADF)
2016;3;26;4;6;1;0;2;3;0;5;Taliban
2016;3;26;4;6;1;0;2;3;0;5;Taliban
2016;3;26;4;6;1;0;2;3;0;5;Taliban
2016;3;26;4;6;1;0;2;3;0;5;Taliban
2016;3;27;153;6;1;1;3;14;0;6;Tehrik-i-Taliban Pakistan (TTP)
2016;3;27;95;10;1;0;9;14;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;27;4;6;1;0;9;3;0;13;Taliban
2016;3;27;4;6;1;0;9;3;0;13;Taliban
2016;3;27;229;11;1;0;9;4;0;13;Nyatura Militia
2016;3;27;95;10;0;0;9;1;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;27;95;10;0;0;9;1;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;27;4;6;1;0;6;2;0;5;Taliban
2016;3;27;182;11;1;0;2;14;0;5;Al-Shabaab
2016;3;27;209;10;1;0;3;3;0;6;Kurdistan Workers Party (PKK)
2016;3;27;209;10;1;0;2;4;0;5;Kurdistan Workers Party (PKK)
2016;3;27;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2016;3;27;4;6;1;0;3;3;0;6;Taliban
2016;3;28;603;8;1;0;4;14;0;8;Dissident Republicans
2016;3;28;603;8;0;0;2;3;0;8;Dissident Republicans
2016;3;28;160;5;1;0;2;4;0;5;New Peoples Army (NPA)
2016;2;29;4;6;1;0;3;14;0;6;Taliban
2016;3;28;4;6;1;0;3;2;0;6;Taliban
2016;3;28;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2016;3;28;182;11;1;0;6;14;0;5;Al-Shabaab
2016;3;28;4;6;1;0;2;14;0;5;Taliban
2016;3;28;4;6;1;0;2;14;0;5;Taliban
2016;3;28;4;6;1;0;7;21;0;13;Taliban
2016;3;27;153;6;0;0;9;4;0;13;Tehrik-i-Taliban Pakistan (TTP)
2016;3;28;603;8;1;0;2;3;0;8;Dissident Republicans
2016;3;28;603;8;0;0;2;3;0;8;Dissident Republicans
2016;3;28;95;10;1;0;6;10;0;9;Islamic State of Iraq and the Levant (ISIL)
2016;3;30;167;9;1;1;3;3;0;6;Caucasus Province of the Islamic State
2016;3;29;167;9;1;0;3;3;0;6;Caucasus Province of the Islamic State
2016;3;29;95;10;1;1;3;1;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;29;4;6;1;0;2;3;0;5;Taliban
2016;3;29;75;8;1;0;7;14;0;8;Kurdistan Workers Party (PKK)
2016;3;29;123;11;1;0;3;4;0;6;Ansar al-Dine (Mali)
2016;3;29;95;10;1;0;3;17;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;29;209;10;1;0;6;14;0;13;Kurdistan Workers Party (PKK)
2016;3;29;182;11;1;0;2;3;0;5;Al-Shabaab
2016;3;29;4;6;1;0;9;4;1;13;Taliban
2016;3;29;4;6;1;0;6;14;0;13;Taliban
2016;3;29;195;11;0;0;9;4;0;13;Sudan Peoples Liberation Movement - North
2016;3;29;95;10;1;0;9;14;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;29;182;11;1;0;3;14;0;6;Al-Shabaab
2016;3;30;182;11;1;0;2;19;1;5;Al-Shabaab
2016;3;30;205;5;1;0;3;2;1;6;Barisan Revolusi Nasional (BRN)
2016;3;30;205;5;1;0;3;1;1;6;Barisan Revolusi Nasional (BRN)
2016;3;30;205;5;1;0;3;2;1;6;Barisan Revolusi Nasional (BRN)
2016;3;30;205;5;1;0;3;1;1;6;Barisan Revolusi Nasional (BRN)
2016;3;30;205;5;1;0;3;1;1;6;Barisan Revolusi Nasional (BRN)
2016;3;30;92;6;1;0;3;3;0;6;Communist Party of India - Maoist (CPI-Maoist)
2016;3;30;92;6;1;0;3;3;0;6;Maoists
2016;3;30;95;10;1;0;9;14;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;30;95;10;1;0;9;14;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;30;95;10;0;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;30;92;6;1;0;2;14;0;5;Hizbul Mujahideen (HM)
2016;3;30;160;5;1;0;2;4;0;5;New Peoples Army (NPA)
2016;3;30;182;11;1;0;6;14;0;13;Al-Shabaab
2016;3;30;160;5;1;0;5;18;0;5;New Peoples Army (NPA)
2016;3;30;208;10;1;0;2;4;0;5;Okba Ibn Nafaa Brigade
2016;3;30;146;11;1;0;9;4;0;13;Boko Haram
2016;3;30;4;6;1;0;1;4;0;6;Taliban
2016;3;30;4;6;1;0;2;3;0;5;Taliban
2016;3;30;92;6;1;0;3;4;0;6;Peoples Revolutionary Party of Kangleipak (PREPAK)
2016;3;30;209;10;1;0;2;2;0;6;Devrimici Halk Kurtulus Cephesi (DHKP/C)
2016;3;30;217;1;1;0;7;21;0;8;Court Reform extremists
2016;3;31;4;6;0;0;2;14;0;5;Taliban
2016;3;31;209;10;1;0;3;3;0;6;Kurdistan Workers Party (PKK)
2016;3;31;182;11;1;1;1;2;0;6;Al-Shabaab
2016;4;1;121;5;1;0;6;11;0;5;Abu Sayyaf Group (ASG)
2016;3;30;205;5;1;0;3;1;1;6;Barisan Revolusi Nasional (BRN)
2016;3;31;205;5;1;0;3;14;1;6;Barisan Revolusi Nasional (BRN)
2016;3;31;205;5;1;0;3;14;1;6;Barisan Revolusi Nasional (BRN)
2016;3;31;95;10;1;0;6;14;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;3;31;95;10;1;1;3;3;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;3;31;95;10;0;0;2;14;0;5;Islamic State of Iraq and the Levant (ISIL)
2016;3;31;4;6;1;0;6;17;0;5;Taliban
2016;3;31;160;5;1;0;2;4;0;5;New Peoples Army (NPA)
2016;3;31;182;11;1;0;3;15;1;6;Al-Shabaab
2016;3;31;43;3;1;0;7;1;0;8;Mapuche activists
2016;3;30;92;6;0;0;3;4;0;6;Maoists
2016;3;31;156;2;1;0;2;3;0;6;Revolutionary Armed Forces of Colombia (FARC)
2016;3;31;4;6;1;0;3;4;0;6;Taliban
2016;3;31;113;10;1;0;6;14;0;13;Tripoli Province of the Islamic State
2016;3;31;113;10;1;0;6;14;0;13;Tripoli Province of the Islamic State
2016;3;31;113;10;1;0;6;14;0;13;Tripoli Province of the Islamic State
2016;4;1;228;10;1;0;6;10;0;13;Houthi extremists (Ansar Allah)
2016;4;1;95;10;1;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;1;95;10;0;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;1;95;10;0;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;1;209;10;1;0;3;10;0;6;Kurdistan Workers Party (PKK)
2016;4;1;182;11;1;0;2;4;0;6;Al-Shabaab
2016;3;31;4;6;0;0;1;2;0;5;Taliban
2016;4;1;4;6;1;0;6;12;0;5;Taliban
2016;4;1;95;10;1;0;9;4;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;4;1;92;6;0;0;1;1;0;6;Maoist Communist Party of Manipur
2016;4;1;200;10;1;1;3;4;0;6;Al-Nusrah Front
2016;4;1;95;10;1;0;2;4;0;5;Islamic State of Iraq and the Levant (ISIL)
2016;4;2;113;10;1;0;6;14;0;13;Tripoli Province of the Islamic State
2016;4;1;92;6;1;0;6;14;0;8;Maoists
2016;4;2;92;6;0;0;3;4;0;6;Communist Party of India - Maoist (CPI-Maoist)
2016;4;1;43;3;1;0;7;15;0;8;Weichan Auka Mapu
2016;4;1;43;3;1;0;7;1;0;5;Mapuche activists
2016;4;2;113;10;1;0;2;21;0;5;Barqa Province of the Islamic State
2016;4;2;95;10;1;1;3;17;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;1;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2016;4;2;95;10;0;1;3;20;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;2;147;11;1;0;9;14;0;13;Boko Haram
2016;4;2;147;11;1;0;9;14;0;13;Boko Haram
2016;4;2;229;11;1;0;9;4;0;13;Raia Mutomboki Militia
2016;4;2;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2016;4;2;173;10;1;0;3;3;0;6;Najd Province of the Islamic State
2016;4;2;92;6;1;0;3;3;0;6;Communist Party of India - Maoist (CPI-Maoist)
2016;4;2;92;6;0;0;1;22;0;5;Communist Party of India - Maoist (CPI-Maoist)
2016;4;2;182;11;1;0;2;2;0;5;Al-Shabaab
2016;4;3;95;10;1;0;3;3;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;3;95;10;1;0;3;14;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;3;160;5;1;0;6;3;0;5;New Peoples Army (NPA)
2016;4;3;160;5;1;0;6;3;0;5;New Peoples Army (NPA)
2016;4;3;160;5;1;0;6;3;0;5;New Peoples Army (NPA)
2016;4;3;160;5;1;0;6;4;0;5;New Peoples Army (NPA)
2016;4;3;160;5;0;0;9;14;0;13;New Peoples Army (NPA)
2016;4;3;160;5;0;0;9;14;0;13;New Peoples Army (NPA)
2016;4;3;160;5;0;0;2;14;0;5;New Peoples Army (NPA)
2016;4;3;92;6;1;0;2;3;0;5;Separatists
2016;4;3;147;11;1;0;6;2;0;13;Fulani extremists
2016;4;2;200;10;1;0;6;14;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;4;3;200;10;1;0;6;14;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;4;3;113;10;1;0;7;10;0;5;Tripoli Revolutionaries Battalion
2016;4;3;4;6;1;0;6;3;0;6;Taliban
2016;4;3;113;10;1;0;6;10;0;12;Tripoli Revolutionaries Battalion
2016;4;3;113;10;1;0;7;14;0;13;Tripoli Province of the Islamic State
2016;4;3;113;10;1;0;7;14;0;13;Tripoli Province of the Islamic State
2016;4;3;182;11;1;0;3;2;0;6;Al-Shabaab
2016;4;3;182;11;1;0;3;2;0;6;Al-Shabaab
2016;4;3;182;11;1;0;3;2;0;6;Al-Shabaab
2016;4;3;228;10;1;0;3;1;0;6;Houthi extremists (Ansar Allah)
2016;4;3;92;6;1;0;3;3;0;6;Maoists
2016;4;3;155;10;0;0;2;4;0;9;Palestinian Extremists
2016;4;3;160;5;1;0;5;2;0;5;New Peoples Army (NPA)
2016;4;3;4;6;1;0;2;3;0;5;Taliban
2016;4;3;195;11;1;0;3;14;0;6;Sudan Peoples Liberation Movement - North
2016;4;3;195;11;1;0;3;14;0;6;Sudan Peoples Liberation Movement - North
2016;4;3;45;3;1;0;6;2;0;13;National Liberation Army of Colombia (ELN)
2016;4;4;95;10;1;1;3;14;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;4;95;10;1;0;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;4;95;10;1;1;3;1;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;4;147;11;1;0;2;14;0;5;Boko Haram
2016;4;4;113;10;1;0;2;13;0;6;Fezzan Province of the Islamic State
2016;4;4;95;10;1;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;4;95;10;1;1;3;4;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;4;95;10;1;1;3;17;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;4;95;10;1;1;3;2;0;6;Islamic State of Iraq and the Levant (ISIL)
2016;4;4;95;10;1;0;9;17;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;4;4;95;10;1;0;9;17;0;13;Islamic State of Iraq and the Levant (ISIL)
2016;4;4;95;10;1;0;3;14;0;6;Islamic State of Iraq and the Levant (ISIL)
