iyear;imonth;iday;country;region;success;suicide;attacktype1;targtype1;guncertain1;weaptype1;gname
2016;1;1;95;10;1;0;3;3;0;6;Islamic State
2016;1;1;182;11;1;0;2;3;0;6;Al-Shabaab
2016;1;1;182;11;1;0;2;12;0;5;Al-Shabaab
2016;1;1;104;11;1;0;3;4;0;6;Al-Shabaab
2016;1;1;182;11;1;0;3;4;0;6;Al-Shabaab
2016;1;1;228;10;1;0;2;4;0;5;Al-Qaida
2016;1;1;95;10;1;1;3;4;0;6;Islamic State
2016;1;2;182;11;1;1;3;1;0;6;Al-Shabaab
2016;1;2;95;10;1;0;6;14;0;13;Islamic State
2016;1;2;95;10;1;1;3;4;0;6;Islamic State
2016;1;3;95;10;1;1;3;3;0;6;Islamic State
2016;1;3;95;10;1;0;3;15;0;6;Islamic State
2016;1;3;95;10;1;0;3;15;0;6;Islamic State
2016;1;3;95;10;1;0;3;15;0;6;Islamic State
2016;1;3;182;11;1;0;2;14;0;5;Al-Shabaab
2016;1;3;95;10;0;1;3;4;0;6;Islamic State
2016;1;3;95;10;0;1;3;14;0;6;Islamic State
2016;1;3;95;10;0;0;2;14;0;5;Islamic State
2016;1;3;95;10;0;0;2;9;0;5;Islamic State
2016;1;3;95;10;1;0;3;14;0;6;Islamic State
2016;1;3;95;10;1;0;6;14;0;5;Islamic State
2016;1;3;95;10;0;0;2;14;0;5;Islamic State
2016;1;3;95;10;1;0;3;17;0;6;Islamic State
2016;1;3;228;10;1;0;1;4;0;13;Al-Qaida
2016;1;3;182;11;1;0;2;14;0;5;Al-Shabaab
2016;1;4;182;11;1;0;3;3;0;6;Al-Shabaab
2016;1;4;97;10;1;0;3;4;0;6;Hezbollah
2016;1;5;147;11;1;1;3;14;0;6;Boko Haram
2016;1;4;37;11;1;0;6;3;0;8;Boko Haram
2016;1;4;147;11;1;0;7;14;0;8;Boko Haram
2016;1;4;95;10;1;1;3;4;0;6;Islamic State
2016;1;4;213;11;0;0;3;20;1;6;Al-Shabaab
2016;1;4;228;10;1;0;6;14;0;5;Al-Qaida
2016;1;5;95;10;1;0;3;3;0;6;Islamic State
2016;1;5;95;10;1;0;3;14;0;6;Islamic State
2016;1;5;95;10;1;0;3;4;0;6;Islamic State
2016;1;5;95;10;1;0;3;1;0;6;Islamic State
2016;1;5;147;11;1;0;7;14;0;5;Boko Haram
2016;1;5;95;10;1;1;3;4;0;6;Islamic State
2016;1;5;95;10;1;0;6;17;0;13;Islamic State
2016;1;5;95;10;1;0;6;17;0;13;Islamic State
2016;1;4;37;11;0;0;9;14;0;13;Boko Haram
2016;1;6;200;10;1;0;3;21;0;6;Islamic State
2016;1;6;228;10;0;0;2;17;0;5;Al-Qaida
2016;1;6;95;10;1;0;2;17;0;5;Islamic State
2016;1;4;37;11;1;0;9;14;0;13;Boko Haram
2016;1;6;200;10;1;0;6;14;0;5;Islamic State
2016;1;7;182;11;1;0;3;13;0;6;Al-Shabaab
2016;1;7;182;11;1;0;3;2;0;6;Al-Shabaab
2016;1;7;19;6;1;0;2;14;1;9;Islamic State
2016;1;7;182;11;1;0;3;4;0;6;Al-Shabaab
2016;1;7;95;10;0;0;3;15;0;6;Islamic State
2016;1;7;95;10;1;0;6;14;0;5;Islamic State
2016;1;7;95;10;1;0;3;14;0;6;Islamic State
2016;1;8;123;11;1;0;6;15;0;5;Al-Qaida
2016;1;8;110;10;1;0;2;3;0;5;Islamic State
2016;1;8;37;11;1;1;3;15;1;6;Boko Haram
2016;1;9;41;11;1;0;6;14;0;5;Lords Resistance Army (LRA)
2016;1;9;41;11;1;0;6;14;0;5;Lords Resistance Army (LRA)
2016;1;9;95;10;1;0;6;14;0;13;Islamic State
2016;1;7;95;10;0;0;9;4;0;13;Islamic State
2016;1;9;95;10;1;0;6;14;0;13;Islamic State
2016;1;10;182;11;1;0;3;2;0;6;Al-Shabaab
2016;1;10;95;10;1;0;9;14;0;13;Islamic State
2016;1;10;147;11;1;0;2;14;0;5;Boko Haram
2016;1;10;95;10;0;1;3;20;0;6;Islamic State
2016;1;11;95;10;1;0;3;17;0;6;Islamic State
2016;1;11;95;10;1;0;6;14;0;13;Islamic State
2016;1;11;95;10;1;1;5;1;0;6;Islamic State
2016;1;11;95;10;1;1;3;1;0;6;Islamic State
2016;1;11;95;10;1;1;3;1;0;6;Islamic State
2016;1;11;95;10;1;0;3;14;0;6;Islamic State
2016;1;11;95;10;1;0;3;14;0;6;Islamic State
2016;1;12;209;10;1;1;3;18;0;6;Islamic State
2016;1;12;37;11;0;1;3;20;0;6;Boko Haram
2016;1;12;228;10;1;0;2;3;0;5;Al-Qaida
2016;1;12;95;10;1;1;3;3;0;6;Islamic State
2016;1;12;95;10;1;0;3;14;0;6;Islamic State
2016;1;12;95;10;0;1;3;20;0;6;Islamic State
2016;1;14;182;11;1;0;2;4;0;5;Al-Shabaab
2016;1;13;37;11;1;1;3;15;0;6;Boko Haram
2016;1;13;37;11;0;0;9;14;0;13;Boko Haram
2016;1;13;95;10;1;0;9;4;0;13;Islamic State
2016;1;13;95;10;1;0;3;3;0;6;Islamic State
2016;1;14;95;10;1;1;3;2;0;6;Islamic State
2016;1;14;95;10;0;1;1;4;0;6;Islamic State
2016;1;14;95;10;1;0;3;14;0;6;Islamic State
2016;1;14;153;6;1;0;3;2;0;6;Al-Qaida
2016;1;14;110;10;1;0;3;14;0;6;Islamic State
2016;1;15;33;11;1;0;5;1;0;6;Al-Qaida
2016;1;15;33;11;1;0;3;1;0;6;Al-Qaida
2016;1;15;33;11;1;0;6;14;0;13;Al-Qaida
2016;1;15;182;11;1;1;6;4;0;6;Al-Shabaab
2016;1;15;147;11;1;0;3;4;0;6;Boko Haram
2016;1;15;95;10;1;0;6;14;0;13;Islamic State
2016;1;15;95;10;1;1;3;4;0;6;Islamic State
2016;1;15;200;10;1;1;3;17;0;6;Islamic State
2016;1;11;200;10;1;0;6;14;0;13;Islamic State
2016;1;16;33;11;1;0;2;1;0;5;Al-Qaida
2016;1;16;200;10;1;1;6;4;0;6;Islamic State
2016;1;16;200;10;1;1;6;4;0;6;Islamic State
2016;1;16;200;10;1;1;6;14;0;6;Islamic State
2016;1;16;200;10;1;1;6;4;0;6;Islamic State
2016;1;16;200;10;1;1;6;4;0;6;Islamic State
2016;1;16;200;10;1;1;6;4;0;6;Islamic State
2016;1;16;200;10;1;1;6;4;0;6;Islamic State
2016;1;16;200;10;1;1;6;4;0;6;Islamic State
2016;1;16;200;10;1;1;6;14;0;6;Islamic State
2016;1;16;200;10;1;1;6;14;0;6;Islamic State
2016;1;16;200;10;1;1;6;4;0;6;Islamic State
2016;1;16;146;11;1;0;3;4;0;6;Boko Haram
2016;1;16;182;11;1;0;3;4;0;6;Al-Shabaab
2016;1;17;228;10;0;1;1;3;0;6;Al-Qaida
2016;1;17;182;11;1;0;2;4;0;5;Al-Shabaab
2016;1;17;95;10;0;0;2;14;0;5;Islamic State
2016;1;16;182;11;1;0;6;14;0;5;Al-Shabaab
2016;1;18;182;11;0;0;2;4;0;5;Al-Shabaab
2016;1;18;37;11;1;1;3;15;0;6;Boko Haram
2016;1;18;209;10;1;0;3;8;0;6;Islamic State
2016;1;18;228;10;1;0;1;2;0;5;Al-Qaida
2016;1;18;95;10;1;0;2;17;0;5;Islamic State
2016;1;18;182;11;1;0;2;4;0;5;Al-Shabaab
2016;1;19;153;6;1;1;3;4;0;6;Lashkar-e
2016;1;19;200;10;1;0;6;14;0;13;Islamic State
2016;1;19;95;10;1;0;6;14;0;13;Islamic State
2016;1;20;147;11;0;0;2;14;0;5;Boko Haram
2016;1;20;95;10;0;1;3;4;0;6;Islamic State
2016;1;20;182;11;0;0;9;4;0;13;Al-Shabaab
2016;1;21;228;10;1;0;3;4;0;6;Al-Qaida
2016;1;21;182;11;1;1;3;1;0;6;Al-Shabaab
2016;1;21;182;11;1;1;3;1;0;6;Al-Shabaab
2016;1;22;147;11;1;1;3;4;0;6;Boko Haram
2016;1;23;95;10;1;1;3;3;0;6;Islamic State
2016;1;23;95;10;1;0;3;4;0;6;Islamic State
2016;1;23;95;10;0;0;2;14;0;5;Islamic State
2016;1;23;95;10;1;0;3;1;0;6;Islamic State
2016;1;23;95;10;1;0;3;1;0;6;Islamic State
2016;1;23;95;10;0;0;9;21;0;13;Islamic State
2016;1;23;95;10;0;0;9;14;0;13;Islamic State
2016;1;24;228;10;1;0;3;4;0;6;Al-Qaida
2016;1;24;104;11;1;0;3;1;1;6;Al-Shabaab
2016;1;24;200;10;1;0;3;1;0;6;Islamic State
2016;1;24;200;10;1;0;3;1;0;6;Islamic State
2016;1;24;147;11;1;0;2;14;0;5;Boko Haram
2016;1;24;147;11;1;0;2;14;0;5;Boko Haram
2016;1;24;147;11;1;0;2;14;0;5;Boko Haram
2016;1;24;147;11;1;0;2;14;0;5;Boko Haram
2016;1;24;147;11;1;0;2;14;0;5;Boko Haram
2016;1;24;147;11;1;0;2;14;0;5;Boko Haram
2016;1;24;147;11;1;0;2;14;0;5;Boko Haram
2016;1;24;95;10;1;0;3;14;0;6;Islamic State
2016;1;24;95;10;1;0;3;14;0;6;Islamic State
2016;1;24;95;10;1;0;6;8;0;13;Islamic State
2016;1;25;37;11;1;1;3;14;0;6;Boko Haram
2016;1;25;37;11;1;1;3;14;0;6;Boko Haram
2016;1;25;37;11;1;1;3;14;0;6;Boko Haram
2016;1;25;200;10;1;1;3;17;0;6;Islamic State
2016;1;25;200;10;1;0;3;14;0;6;Islamic State
2016;1;25;200;10;1;0;3;14;0;6;Islamic State
2016;1;26;228;10;1;0;3;14;0;6;Al-Qaida
2016;1;25;147;11;1;0;9;14;1;13;Boko Haram
2016;1;26;104;11;1;0;3;3;0;6;Al-Shabaab
2016;1;26;200;10;1;1;3;4;0;6;Islamic State
2016;1;26;200;10;1;1;3;4;0;6;Islamic State
2016;1;26;182;11;1;0;3;4;0;6;Al-Shabaab
2016;1;26;95;10;0;1;3;4;0;6;Islamic State
2016;1;26;95;10;1;0;3;3;0;6;Islamic State
2016;1;26;95;10;0;1;3;4;0;6;Islamic State
2016;1;26;95;10;1;1;3;4;0;6;Islamic State
2016;1;26;95;10;1;1;3;4;0;6;Islamic State
2016;1;27;182;11;1;0;9;4;0;13;Al-Shabaab
2016;1;27;147;11;1;1;3;4;0;6;Boko Haram
2016;1;27;147;11;1;1;3;14;0;6;Boko Haram
2016;1;27;147;11;1;1;3;14;0;6;Boko Haram
2016;1;27;95;10;1;1;3;3;0;6;Islamic State
2016;1;27;95;10;1;0;6;14;0;13;Islamic State
2016;1;28;37;11;1;1;3;13;1;6;Boko Haram
2016;1;28;37;11;1;0;7;14;0;8;Boko Haram
2016;1;28;95;10;1;1;3;4;0;6;Islamic State
2016;1;28;209;10;1;0;2;4;0;5;Islamic State
2016;1;29;173;10;1;1;3;15;0;6;Islamic State
2016;1;29;95;10;0;0;3;20;0;6;Islamic State
2016;1;29;147;11;1;1;3;14;1;6;Boko Haram
2016;1;30;182;11;0;0;1;2;1;5;Al-Shabaab
2016;1;30;147;11;1;1;6;14;0;6;Boko Haram
2016;1;30;147;11;1;0;3;17;0;6;Boko Haram
2016;1;30;95;10;1;0;9;4;0;13;Islamic State
2016;1;30;182;11;0;0;9;14;0;13;Al-Shabaab
2016;1;30;104;11;0;0;3;20;0;6;Al-Shabaab
2016;1;31;153;6;1;0;3;4;0;6;Lashkar-e
2016;1;31;200;10;1;0;3;19;0;6;Islamic State
2016;1;31;200;10;1;1;3;14;0;6;Islamic State
2016;1;31;42;11;1;1;3;14;0;6;Boko Haram
2016;1;31;42;11;1;1;3;14;0;6;Boko Haram
2016;1;31;104;11;1;0;6;14;0;5;Al-Shabaab
2016;1;31;147;11;0;0;3;2;1;6;Boko Haram
2016;1;31;95;10;0;0;9;4;0;13;Islamic State
2016;1;29;95;10;1;0;6;14;0;13;Islamic State
2016;2;1;95;10;1;1;3;4;0;6;Islamic State
2016;2;1;182;11;1;0;3;2;0;6;Al-Shabaab
2016;2;1;228;10;1;0;6;14;0;12;Al-Qaida
2016;2;1;147;11;1;0;3;14;0;6;Boko Haram
2016;2;1;95;10;0;0;9;1;0;13;Islamic State
2016;2;2;229;11;1;0;6;14;0;13;Lords Resistance Army (LRA)
2016;2;2;95;10;1;0;3;14;0;6;Islamic State
2016;2;2;182;11;1;1;3;6;0;6;Al-Shabaab
2016;2;2;95;10;0;1;3;17;0;6;Islamic State
2016;2;2;95;10;1;1;3;4;0;6;Islamic State
2016;2;2;95;10;0;0;3;14;0;6;Islamic State
2016;2;3;95;10;1;0;6;14;0;5;Islamic State
2016;2;3;95;10;1;0;3;4;0;6;Islamic State
2016;2;3;95;10;1;0;3;4;0;6;Islamic State
2016;2;3;209;10;1;0;3;14;0;6;Islamic State
2016;2;3;209;10;1;0;3;14;0;6;Islamic State
2016;2;3;209;10;1;0;3;14;0;6;Islamic State
2016;2;3;209;10;0;0;2;4;0;5;Islamic State
2016;2;4;95;10;1;1;3;4;0;6;Islamic State
2016;2;4;95;10;1;1;3;4;0;6;Islamic State
2016;2;4;95;10;1;0;3;4;0;6;Islamic State
2016;2;5;95;10;1;1;3;4;0;6;Islamic State
2016;2;5;95;10;1;1;3;17;0;6;Islamic State
2016;2;5;95;10;0;0;3;1;0;6;Islamic State
2016;2;5;123;11;1;0;3;7;0;6;Al-Qaida
2016;2;5;123;11;0;0;2;4;0;5;Al-Qaida
2016;2;5;147;11;1;0;2;14;0;5;Boko Haram
2016;2;5;147;11;0;0;3;20;1;6;Boko Haram
2016;2;5;95;10;1;1;3;17;0;6;Islamic State
2016;2;5;95;10;0;0;9;1;0;13;Islamic State
2016;2;5;182;11;1;0;3;4;0;6;Al-Shabaab
2016;2;3;95;10;1;0;2;4;0;6;Islamic State
2016;2;6;95;10;0;1;3;20;0;6;Islamic State
2016;2;6;95;10;1;1;3;4;0;6;Islamic State
2016;2;6;182;11;1;0;1;2;0;5;Al-Shabaab
2016;2;5;147;11;1;0;2;14;0;5;Boko Haram
2016;2;6;147;11;1;0;2;14;0;5;Boko Haram
2016;2;6;182;11;1;0;7;3;0;8;Al-Shabaab
2016;2;6;95;10;1;1;3;4;0;6;Islamic State
2016;2;6;95;10;1;0;3;4;0;6;Islamic State
2016;2;6;95;10;1;0;3;4;0;6;Islamic State
2016;2;6;228;10;1;0;3;4;0;6;Al-Qaida
2016;2;6;228;10;1;0;3;4;0;6;Al-Qaida
2016;2;7;153;6;1;0;3;4;0;6;Al-Qaida
2016;2;7;95;10;1;0;3;14;0;6;Islamic State
2016;2;7;182;11;1;0;3;4;0;6;Al-Shabaab
2016;2;7;95;10;1;0;6;14;0;5;Islamic State
2016;2;7;95;10;1;0;6;3;0;13;Islamic State
2016;2;7;182;11;0;0;1;2;0;6;Al-Shabaab
2016;2;8;95;10;1;0;6;14;0;13;Islamic State
2016;2;8;19;6;1;0;2;14;1;9;Islamic State
2016;2;9;200;10;1;1;3;3;0;6;Islamic State
2016;2;9;147;11;1;1;3;13;0;6;Boko Haram
2016;2;9;182;11;1;0;6;15;0;9;Al-Shabaab
2016;2;9;95;10;1;0;9;17;0;13;Islamic State
2016;2;10;37;11;1;1;3;14;0;6;Boko Haram
2016;2;10;95;10;1;0;3;3;0;6;Islamic State
2016;2;10;95;10;1;0;9;14;0;13;Islamic State
2016;2;10;95;10;1;1;3;4;0;6;Islamic State
2016;2;11;95;10;1;0;3;14;0;6;Islamic State
2016;2;10;95;10;1;0;2;4;0;5;Islamic State
2016;2;11;182;11;1;0;3;6;0;6;Al-Shabaab
2016;2;11;228;10;0;0;1;4;0;5;Al-Qaida
2016;2;12;147;11;1;0;6;14;0;5;Boko Haram
2016;2;12;153;6;1;0;3;3;1;6;Lashkar-e
2016;2;12;153;6;1;0;3;8;1;6;Lashkar-e
2016;2;12;123;11;1;0;2;4;0;5;Al-Qaida
2016;2;12;228;10;1;0;2;3;0;6;Al-Qaida
2016;2;12;182;11;1;0;3;4;1;6;Al-Shabaab
2016;2;13;95;10;1;0;3;1;0;6;Islamic State
2016;2;13;95;10;1;0;3;3;0;6;Islamic State
2016;2;13;95;10;1;0;6;14;0;13;Islamic State
2016;2;12;147;11;1;0;3;4;1;6;Boko Haram
2016;2;13;147;11;1;0;5;14;0;5;Boko Haram
2016;2;14;95;10;1;0;6;14;0;5;Islamic State
2016;2;14;228;10;1;1;3;4;0;6;Al-Qaida
2016;2;14;147;11;0;0;3;13;0;6;Boko Haram
2016;2;14;182;11;1;0;6;14;0;5;Al-Shabaab
2016;2;14;182;11;1;0;3;6;0;6;Al-Shabaab
2016;2;14;37;11;1;0;3;4;0;6;Boko Haram
2016;2;16;182;11;1;0;2;4;0;5;Al-Shabaab
2016;2;15;182;11;1;0;1;2;0;6;Al-Shabaab
2016;2;15;95;10;0;0;9;4;0;13;Islamic State
2016;2;15;95;10;1;0;9;4;0;13;Islamic State
2016;2;16;182;11;1;0;2;3;0;5;Al-Shabaab
2016;2;15;147;11;1;0;2;14;0;5;Boko Haram
2016;2;15;95;10;1;1;3;3;0;6;Islamic State
2016;2;15;95;10;0;1;3;4;0;6;Islamic State
2016;2;15;173;10;1;0;1;4;0;5;Islamic State
2016;2;16;182;11;1;0;6;14;0;13;Al-Shabaab
2016;2;16;228;10;0;0;1;2;0;5;Al-Qaida
2016;2;16;95;10;0;0;3;4;0;6;Islamic State
2016;2;16;95;10;0;0;3;4;0;6;Islamic State
2016;2;18;95;10;1;0;3;14;0;6;Islamic State
2016;2;18;95;10;0;1;3;4;0;6;Islamic State
2016;2;18;95;10;0;1;3;4;0;6;Islamic State
2016;2;17;95;10;1;0;2;4;0;5;Islamic State
2016;2;18;95;10;1;0;9;14;0;13;Islamic State
2016;2;18;95;10;1;0;3;1;0;6;Islamic State
2016;2;18;95;10;1;0;9;2;0;13;Islamic State
2016;2;18;182;11;1;0;2;4;0;6;Al-Shabaab
2016;2;18;182;11;0;0;1;2;0;6;Al-Shabaab
2016;2;18;95;10;1;0;9;3;0;13;Islamic State
2016;2;18;228;10;0;0;2;4;0;5;Al-Qaida
2016;2;19;37;11;1;1;3;14;0;6;Boko Haram
2016;2;19;37;11;1;1;3;8;0;6;Boko Haram
2016;2;19;95;10;1;0;6;14;0;13;Islamic State
2016;2;20;153;6;1;0;3;2;0;6;Lashkar-e
2016;2;20;95;10;1;0;3;14;0;6;Islamic State
2016;2;20;92;6;1;0;2;3;0;6;Lashkar-e
2016;2;20;228;10;1;0;6;14;0;5;Al-Qaida
2016;2;20;95;10;0;1;3;14;0;6;Islamic State
2016;2;20;95;10;1;1;3;4;0;6;Islamic State
2016;2;20;182;11;0;0;1;2;0;6;Al-Shabaab
2016;2;21;200;10;1;1;3;15;0;6;Islamic State
2016;2;21;200;10;1;1;3;14;0;6;Islamic State
2016;2;21;200;10;1;1;3;14;0;6;Islamic State
2016;2;21;19;6;1;0;3;15;1;6;Islamic State
2016;2;21;200;10;0;1;3;17;0;6;Islamic State
2016;2;21;95;10;1;0;3;14;0;6;Islamic State
2016;2;21;95;10;0;1;3;3;0;6;Islamic State
2016;2;21;182;11;1;0;3;4;0;6;Al-Shabaab
2016;2;21;200;10;1;1;3;14;0;6;Islamic State
2016;2;22;182;11;1;0;3;4;0;6;Al-Shabaab
2016;2;22;95;10;0;0;9;4;0;13;Islamic State
2016;2;22;95;10;1;1;3;4;0;6;Islamic State
2016;2;22;228;10;1;0;1;2;0;5;Al-Qaida
2016;2;22;200;10;1;1;3;14;0;6;Islamic State
2016;2;23;95;10;0;0;9;14;0;13;Islamic State
2016;2;23;95;10;1;0;9;14;0;13;Islamic State
2016;2;23;95;10;0;1;3;4;0;6;Islamic State
2016;2;23;95;10;1;0;9;14;0;13;Islamic State
2016;2;23;37;11;1;0;2;14;0;5;Boko Haram
2016;2;22;228;10;1;0;6;2;0;5;Al-Qaida
2016;2;24;228;10;1;0;3;2;0;6;Al-Qaida
2016;2;24;182;11;1;0;6;1;0;9;Al-Shabaab
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;0;0;9;3;0;13;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;95;10;1;0;3;14;0;6;Islamic State
2016;2;24;147;11;1;0;2;13;0;5;Boko Haram
2016;2;25;182;11;1;0;3;2;0;6;Al-Shabaab
2016;2;25;95;10;1;1;3;4;0;6;Islamic State
2016;2;25;95;10;1;1;3;15;0;6;Islamic State
2016;2;25;95;10;1;0;3;4;0;2;Islamic State
2016;2;26;182;11;1;1;3;1;0;6;Al-Shabaab
2016;2;26;95;10;1;0;3;14;0;6;Islamic State
2016;2;26;182;11;1;0;3;14;0;6;Al-Shabaab
2016;2;26;75;8;1;0;2;3;0;9;Islamic State
2016;2;27;200;10;1;0;2;14;0;6;Islamic State
2016;2;27;200;10;1;0;3;14;0;6;Islamic State
2016;2;27;200;10;1;1;3;4;0;6;Islamic State
2016;2;27;200;10;1;1;3;14;0;6;Islamic State
2016;2;27;200;10;1;0;2;14;0;6;Islamic State
2016;2;27;182;11;1;0;2;4;0;6;Al-Shabaab
2016;2;27;95;10;0;1;3;4;0;6;Islamic State
2016;2;27;95;10;0;1;3;4;0;6;Islamic State
2016;2;27;95;10;0;1;3;4;0;6;Islamic State
2016;2;27;95;10;1;0;9;17;0;13;Islamic State
2016;2;27;228;10;1;0;3;4;0;6;Al-Qaida
2016;2;27;173;10;1;0;2;4;1;5;Islamic State
2016;2;28;95;10;1;1;3;14;0;6;Islamic State
2016;2;28;182;11;1;0;3;14;0;6;Al-Shabaab
2016;2;28;182;11;1;1;3;1;0;6;Al-Shabaab
2016;2;28;95;10;1;1;3;4;0;6;Islamic State
2016;2;28;95;10;1;1;3;4;0;6;Islamic State
2016;2;28;95;10;0;1;3;1;0;6;Islamic State
2016;2;28;95;10;1;0;9;14;0;13;Islamic State
2016;2;28;95;10;1;1;3;14;0;6;Islamic State
2016;2;28;95;10;1;0;2;4;0;5;Islamic State
2016;2;28;95;10;1;0;3;4;0;6;Islamic State
2016;2;29;228;10;1;0;6;3;0;13;Al-Qaida
2016;2;29;228;10;1;1;3;17;1;6;Al-Qaida
2016;2;29;95;10;1;1;3;4;0;6;Islamic State
2016;2;29;95;10;1;0;9;3;0;13;Islamic State
2016;2;29;95;10;0;1;3;3;0;6;Islamic State
2016;2;29;95;10;0;1;3;3;0;6;Islamic State
2016;2;29;95;10;1;1;3;14;0;6;Islamic State
2016;2;29;95;10;1;0;9;14;0;13;Islamic State
2016;2;29;95;10;1;0;3;14;0;6;Islamic State
2016;2;29;182;11;1;0;9;4;0;13;Al-Shabaab
2016;3;1;95;10;1;1;3;4;0;6;Islamic State
2016;3;1;95;10;1;1;3;4;0;6;Islamic State
2016;3;1;95;10;1;1;3;4;0;6;Islamic State
2016;3;1;95;10;0;1;3;4;0;6;Islamic State
2016;3;1;95;10;1;1;3;4;0;6;Islamic State
2016;3;1;182;11;1;0;3;4;0;6;Al-Shabaab
2016;3;1;182;11;1;0;2;14;0;6;Al-Shabaab
2016;3;1;182;11;1;0;2;14;0;6;Al-Shabaab
2016;3;2;95;10;0;1;3;4;0;6;Islamic State
2016;3;2;95;10;0;0;9;4;0;13;Islamic State
2016;3;2;95;10;0;0;9;4;0;13;Islamic State
2016;3;2;95;10;0;0;9;4;0;13;Islamic State
2016;3;2;200;10;1;0;3;17;0;6;Islamic State
2016;3;1;182;11;1;0;2;4;0;5;Al-Shabaab
2016;3;3;95;10;1;0;3;4;0;6;Islamic State
2016;3;3;95;10;1;0;3;14;0;6;Islamic State
2016;3;3;95;10;0;1;3;4;0;6;Islamic State
2016;3;3;182;11;1;0;3;14;1;6;Al-Shabaab
2016;3;3;182;11;1;0;3;2;1;6;Al-Shabaab
2016;3;3;182;11;1;0;3;14;1;6;Al-Shabaab
2016;3;4;95;10;0;1;3;4;0;6;Islamic State
2016;3;4;95;10;0;1;3;4;0;6;Islamic State
2016;3;4;95;10;1;0;9;17;0;13;Islamic State
2016;3;4;95;10;1;0;9;17;0;13;Islamic State
2016;3;4;95;10;1;1;3;4;0;6;Islamic State
2016;3;5;95;10;1;0;3;4;0;6;Islamic State
2016;3;5;95;10;1;0;6;14;0;13;Islamic State
2016;3;5;95;10;1;0;9;4;0;13;Islamic State
2016;3;6;182;11;1;0;2;4;0;5;Al-Shabaab
2016;3;5;228;10;1;0;1;3;0;5;Al-Qaida
2016;3;5;182;11;1;0;3;4;0;6;Al-Shabaab
2016;3;5;200;10;1;0;9;4;0;13;Islamic State
2016;3;5;41;11;1;0;6;14;0;13;Lords Resistance Army (LRA)
2016;3;6;95;10;1;1;3;4;0;6;Islamic State
2016;3;6;95;10;0;0;3;20;0;6;Islamic State
2016;3;7;182;11;1;0;2;4;0;6;Al-Shabaab
2016;3;7;182;11;1;0;3;6;0;6;Al-Shabaab
2016;3;7;182;11;1;0;2;4;0;5;Al-Shabaab
2016;3;7;182;11;1;0;6;14;0;13;Al-Shabaab
2016;3;7;208;10;1;0;2;4;0;5;Islamic State
2016;3;7;208;10;1;0;2;4;0;5;Islamic State
2016;3;7;208;10;1;0;2;3;0;5;Islamic State
2016;3;7;208;10;1;0;2;4;0;5;Islamic State
2016;3;9;95;10;1;0;3;14;0;2;Islamic State
2016;3;8;95;10;1;0;6;14;0;13;Islamic State
2016;3;8;209;10;1;0;3;14;0;6;Islamic State
2016;3;8;209;10;1;0;3;2;0;6;Islamic State
2016;3;8;209;10;1;0;3;14;0;6;Islamic State
2016;3;8;209;10;1;0;3;14;0;6;Islamic State
2016;3;8;182;11;1;0;3;14;0;6;Al-Shabaab
2016;3;8;147;11;1;0;2;4;0;5;Boko Haram
2016;3;8;147;11;1;0;2;4;0;5;Boko Haram
2016;3;8;228;10;1;0;6;2;0;5;Al-Qaida
2016;3;8;95;10;1;0;9;3;0;13;Islamic State
2016;3;9;182;11;1;1;3;3;0;6;Al-Shabaab
2016;3;9;182;11;1;0;3;14;0;6;Al-Shabaab
2016;3;9;182;11;1;0;3;14;0;6;Al-Shabaab
2016;3;10;95;10;1;0;3;3;0;6;Islamic State
2016;3;10;95;10;1;0;9;14;0;13;Islamic State
2016;3;10;182;11;1;0;3;4;0;6;Al-Shabaab
2016;3;11;95;10;0;0;9;4;0;13;Islamic State
2016;3;11;95;10;1;0;3;17;0;6;Islamic State
2016;3;11;95;10;0;0;3;21;0;6;Islamic State
2016;3;11;95;10;1;0;3;4;0;6;Islamic State
2016;3;11;182;11;1;0;6;14;0;9;Al-Shabaab
2016;3;12;95;10;1;0;3;14;0;6;Islamic State
2016;3;12;95;10;1;1;3;3;0;6;Islamic State
2016;3;12;95;10;1;0;2;4;0;5;Islamic State
2016;3;12;95;10;1;0;3;14;0;2;Islamic State
