iyear;imonth;iday;country;region;success;suicide;attacktype1;targtype1;guncertain1;weaptype1;gname
2003;2;10;92;6;1;0;2;3;1;5;Maoist Communist Center (MCC)
2003;2;10;603;8;1;0;3;2;0;6;Continuity Irish Republican Army (CIRA)
2003;2;10;47;11;1;0;2;3;0;5;Ninjas
2003;2;12;4;6;1;0;3;14;1;6;Taliban
2003;2;12;4;6;1;0;3;20;1;6;Taliban
2003;2;13;160;5;1;0;6;14;0;13;Moro Islamic Liberation Front (MILF)
2003;2;13;45;3;1;0;6;4;0;5;Revolutionary Armed Forces of Colombia (FARC)
2003;2;13;6;10;1;0;2;14;0;5;Armed Islamic Group (GIA)
2003;2;14;19;6;1;0;3;15;0;6;Jamaatul Mujahideen Bangladesh (JMB)
2003;2;14;45;3;1;0;3;2;1;6;Revolutionary Armed Forces of Colombia (FARC)
2003;2;14;118;9;1;0;3;2;0;6;Albanian National Army (ANA)
2003;2;15;155;10;1;0;3;4;0;6;Hamas (Islamic Resistance Movement)
2003;2;15;6;10;1;0;2;14;0;9;Algerian Islamic Extremists
2003;2;16;160;5;1;0;3;4;1;6;Moro Islamic Liberation Front (MILF)
2003;2;16;92;6;1;0;2;3;0;5;Naxalites
2003;2;16;6;10;1;0;2;3;0;5;Algerian Islamic Extremists
2003;2;18;160;5;1;0;2;4;0;5;Moro Islamic Liberation Front (MILF)
2003;2;18;160;5;1;0;2;4;0;5;Moro Islamic Liberation Front (MILF)
2003;2;18;160;5;1;0;2;4;0;5;Moro Islamic Liberation Front (MILF)
2003;2;18;160;5;1;0;9;4;0;13;Moro Islamic Liberation Front (MILF)
2003;2;19;97;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;2;19;160;5;1;0;2;14;1;5;Moro Islamic Liberation Front (MILF)
2003;2;20;160;5;1;1;3;14;1;6;Moro Islamic Liberation Front (MILF)
2003;2;20;160;5;1;0;3;6;0;6;Abu Sayyaf Group (ASG)
2003;2;21;160;5;1;0;3;21;1;6;Moro Islamic Liberation Front (MILF)
2003;2;21;160;5;0;0;3;21;1;6;Moro Islamic Liberation Front (MILF)
2003;2;21;144;12;0;0;7;7;0;2;September 11
2003;2;21;144;12;0;0;8;7;0;2;September 11
2003;2;22;160;5;1;0;2;4;0;6;Moro Islamic Liberation Front (MILF)
2003;2;22;153;6;1;0;2;15;1;5;Lashkar-e-Jhangvi
2003;2;23;97;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;2;23;160;5;1;0;4;19;0;5;Moro Islamic Liberation Front (MILF)
2003;2;23;92;6;1;0;3;4;1;6;United Liberation Front of Assam (ULFA)
2003;2;24;4;6;1;0;3;2;1;6;Taliban
2003;2;25;160;5;1;0;2;4;0;5;Moro Islamic Liberation Front (MILF)
2003;2;25;160;5;1;0;2;4;0;5;Moro Islamic Liberation Front (MILF)
2003;2;25;167;9;0;0;3;19;0;6;Chechen Rebels
2003;2;25;222;3;1;0;3;7;1;6;Simon Bolivar Guerrilla Coordinating Board (CGSB)
2003;2;25;222;3;1;0;3;7;1;6;Simon Bolivar Guerrilla Coordinating Board (CGSB)
2003;2;25;4;6;1;0;1;2;1;5;Taliban
2003;2;26;92;6;1;0;2;4;1;5;National Liberation Front of Tripura (NLFT)
2003;2;26;160;5;1;0;3;21;1;6;Moro Islamic Liberation Front (MILF)
2003;2;26;95;10;1;1;3;4;0;6;Ansar al-Islam
2003;2;27;167;9;1;0;2;4;0;5;Chechen Rebels
2003;3;2;6;10;1;0;3;4;0;6;Algerian Islamic Extremists
2003;3;3;97;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;3;3;4;6;1;0;3;14;1;6;Taliban
2003;3;3;45;3;1;0;6;14;1;5;Left-wing extremists
2003;3;3;217;1;1;0;7;1;0;8;Animal Liberation Front (ALF)
2003;3;3;160;5;1;0;3;2;0;6;Moro Islamic Liberation Front (MILF)
2003;3;3;6;10;1;0;3;4;0;6;Algerian Islamic Extremists
2003;3;4;160;5;1;1;3;6;1;6;Moro Islamic Liberation Front (MILF)
2003;3;4;160;5;1;0;3;2;1;6;Moro Islamic Liberation Front (MILF)
2003;3;4;4;6;1;0;3;8;1;6;Al-Qaida
2003;3;4;155;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;3;4;160;5;1;0;3;21;0;6;Moro Islamic Liberation Front (MILF)
2003;3;4;45;3;1;0;6;14;0;13;National Liberation Army of Colombia (ELN)
2003;3;4;45;3;1;0;3;21;0;6;Revolutionary Armed Forces of Colombia (FARC)
2003;3;4;6;10;1;0;1;14;0;5;Salafist Group for Preaching and Fighting (GSPC)
2003;3;5;97;10;1;1;3;19;0;6;Hamas (Islamic Resistance Movement)
2003;3;5;45;3;1;0;3;14;1;6;National Liberation Army of Colombia (ELN)
2003;3;5;4;6;1;0;3;7;1;6;Al-Qaida
2003;3;5;45;3;1;0;3;4;1;6;Revolutionary Armed Forces of Colombia (FARC)
2003;3;5;92;6;0;0;2;22;1;5;Separatists
2003;3;5;160;5;1;0;7;19;1;8;New Peoples Army (NPA)
2003;3;5;59;3;1;0;2;2;1;8;White Legion (Ecuador)
2003;3;6;160;5;1;0;3;14;0;6;Moro Islamic Liberation Front (MILF)
2003;3;6;97;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;3;7;155;10;1;1;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;3;7;155;10;0;1;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;3;7;160;5;1;0;3;1;1;6;Moro Islamic Liberation Front (MILF)
2003;3;7;4;6;1;0;3;2;1;6;Al-Qaida
2003;3;8;92;6;1;0;3;21;0;6;United Liberation Front of Assam (ULFA)
2003;3;8;92;6;1;0;3;21;0;6;United Liberation Front of Assam (ULFA)
2003;3;8;92;6;1;0;2;1;0;5;United Liberation Front of Assam (ULFA)
2003;3;8;92;6;1;0;3;3;0;6;United Liberation Front of Assam (ULFA)
2003;3;8;155;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;3;8;45;3;1;0;6;14;0;13;National Liberation Army of Colombia (ELN)
2003;3;8;92;6;1;0;3;4;0;6;Hizbul Mujahideen (HM)
2003;3;8;6;10;1;0;2;18;0;5;Salafist Group for Preaching and Fighting (GSPC)
2003;3;9;97;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;3;10;4;6;1;0;3;14;1;6;Al-Qaida
2003;3;10;45;3;1;0;3;21;1;6;Revolutionary Armed Forces of Colombia (FARC)
2003;3;10;603;8;1;0;2;14;1;8;Ulster Freedom Fighters (UFF)
2003;3;10;217;1;1;0;7;1;0;8;Animal Liberation Front (ALF)
2003;3;11;92;6;1;0;3;1;1;6;Muslim extremists
2003;3;11;160;5;1;0;3;1;1;6;Moro Islamic Liberation Front (MILF)
2003;3;11;45;3;1;0;3;1;1;6;Revolutionary Armed Forces of Colombia (FARC)
2003;3;11;45;3;1;0;7;19;1;8;Revolutionary Armed Forces of Colombia (FARC)
2003;3;11;217;1;1;0;3;1;1;8;Animal Liberation Front (ALF)
2003;3;11;217;1;1;0;3;1;1;8;Animal Liberation Front (ALF)
2003;3;11;217;1;1;0;3;1;1;8;Animal Liberation Front (ALF)
2003;3;12;101;4;1;0;3;4;1;6;Revolutionary Workers Council (Kakurokyo)
2003;3;12;160;5;1;0;7;8;0;8;New Peoples Army (NPA)
2003;3;12;160;5;1;0;7;8;0;8;New Peoples Army (NPA)
2003;3;12;603;8;0;0;3;2;0;6;Real Irish Republican Army (RIRA)
2003;3;12;175;9;1;0;1;2;0;5;Zemun Clan
2003;3;13;4;6;1;0;3;19;1;6;Al-Qaida
2003;3;13;92;6;1;0;3;19;1;6;Students Islamic Movement of India (SIMI)
2003;3;13;92;6;1;0;3;19;0;6;Muslim extremists
2003;3;14;4;6;1;0;3;15;1;6;Taliban
2003;3;14;92;6;1;0;5;14;1;6;Lashkar-e-Taiba (LeT)
2003;3;14;160;5;1;0;3;9;1;6;Moro Islamic Liberation Front (MILF)
2003;3;14;160;5;1;0;3;21;0;6;Moro Islamic Liberation Front (MILF)
2003;3;15;92;6;1;0;7;14;1;8;Muslim extremists
2003;3;15;4;6;1;0;3;2;1;6;Al-Qaida
2003;3;15;160;5;1;0;7;14;0;8;Moro Islamic Liberation Front (MILF)
2003;3;15;92;6;1;0;2;3;0;5;Hizbul Mujahideen (HM)
2003;3;15;93;5;1;0;2;14;1;8;Free Aceh Movement (GAM)
2003;3;16;78;8;1;0;7;1;0;8;Enraged Revolutionaries
2003;3;16;92;6;1;0;3;3;1;6;United Liberation Front of Assam (ULFA)
2003;3;16;160;5;1;0;2;3;0;5;New Peoples Army (NPA)
2003;3;16;45;3;1;0;3;21;0;6;Revolutionary Armed Forces of Colombia (FARC)
2003;3;17;92;6;1;0;2;3;0;5;Tehrik al-Mojahedin
2003;3;17;160;5;1;0;3;21;0;6;Moro Islamic Liberation Front (MILF)
2003;3;17;97;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;3;18;160;5;1;0;2;14;0;5;Moro Islamic Liberation Front (MILF)
2003;3;18;160;5;1;0;3;15;1;6;Moro Islamic Liberation Front (MILF)
2003;3;18;45;3;1;0;3;2;0;6;Revolutionary Armed Forces of Colombia (FARC)
2003;3;18;4;6;1;0;3;2;1;6;Al-Qaida
2003;3;19;59;3;1;0;3;2;0;6;Peoples Revolutionary Militias (MRP)
2003;3;19;155;10;1;0;2;14;0;5;Al-Aqsa Martyrs Brigade
2003;3;19;160;5;1;0;7;19;0;8;New Peoples Army (NPA)
2003;3;19;160;5;1;0;3;1;1;8;Moro Islamic Liberation Front (MILF)
2003;3;19;160;5;1;0;3;9;0;6;Moro Islamic Liberation Front (MILF)
2003;3;19;167;9;1;0;7;2;0;8;Chechen Rebels
2003;3;20;186;6;1;0;3;11;1;6;Liberation Tigers of Tamil Eelam (LTTE)
2003;3;20;4;6;1;0;3;14;1;6;Al-Qaida
2003;3;21;78;8;0;0;7;1;0;8;The War That Was Never Declared
2003;3;21;45;3;1;0;3;2;0;6;Revolutionary Armed Forces of Colombia (FARC)
2003;3;21;217;1;1;0;7;1;0;8;Earth Liberation Front (ELF)
2003;3;21;217;1;1;0;7;1;0;8;Earth Liberation Front (ELF)
2003;3;22;95;10;1;1;3;10;1;6;Ansar al-Islam
2003;3;22;4;6;1;0;3;6;0;6;Hizb-I-Islami
2003;3;22;4;6;1;0;2;4;1;5;Taliban
2003;3;22;167;9;1;0;7;2;0;8;Chechen Rebels
2003;3;22;167;9;1;0;2;2;0;6;Chechen Rebels
2003;3;22;217;1;1;0;7;1;0;8;Animal Liberation Front (ALF)
2003;3;23;92;6;1;0;2;14;1;5;Lashkar-e-Taiba (LeT)
2003;3;23;59;3;1;0;3;7;0;6;Peoples Revolutionary Militias (MRP)
2003;3;23;97;10;0;0;2;14;0;5;Palestinian Extremists
2003;3;23;167;9;1;0;3;2;0;6;Chechen Rebels
2003;3;23;92;6;1;0;2;3;0;5;Jaish-e-Mohammad (JeM)
2003;3;23;92;6;0;0;2;3;0;5;Jaish-e-Mohammad (JeM)
2003;3;23;92;6;1;0;6;12;0;5;Kuki Liberation Army (KLA)
2003;3;23;160;5;1;0;2;14;0;5;Moro Islamic Liberation Front (MILF)
2003;3;23;167;9;1;0;7;2;0;5;Chechen Rebels
2003;3;23;167;9;1;0;7;2;0;5;Chechen Rebels
2003;3;23;167;9;1;0;7;2;0;5;Chechen Rebels
2003;3;24;98;8;1;0;3;2;1;6;Anti-Imperialist Territorial Nuclei (NTA)
2003;3;25;160;5;1;0;2;1;0;5;Moro Islamic Liberation Front (MILF)
2003;3;25;45;3;1;0;7;16;1;13;Revolutionary Armed Forces of Colombia (FARC)
2003;3;25;4;6;1;0;3;4;0;6;Anti-United States extremists
2003;3;26;160;5;1;0;2;14;0;6;Moro Islamic Liberation Front (MILF)
2003;3;26;160;5;1;0;3;14;1;6;Abu Sayyaf Group (ASG)
2003;3;26;4;6;1;0;3;4;1;6;Taliban
2003;3;26;45;3;0;0;3;21;0;6;Revolutionary Armed Forces of Colombia (FARC)
2003;3;26;4;6;1;0;3;4;0;6;Anti-United States extremists
2003;3;26;45;3;1;0;2;14;0;13;Peoples Revolutionary Army (ERP)
2003;3;26;92;6;1;0;2;14;0;5;Muslim extremists
2003;3;26;6;10;1;0;2;14;1;5;Armed Islamic Group (GIA)
2003;3;27;97;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;3;27;45;3;1;0;6;3;0;13;National Liberation Army of Colombia (ELN)
2003;3;27;45;3;1;0;3;21;0;6;Revolutionary Armed Forces of Colombia (FARC)
2003;3;28;6;10;1;0;2;14;1;5;Armed Islamic Group (GIA)
2003;3;28;6;10;1;0;2;14;1;5;Armed Islamic Group (GIA)
2003;3;28;92;6;1;0;2;14;0;9;Muslim extremists
2003;3;28;92;6;1;0;3;4;0;6;Muslim extremists
2003;3;28;160;5;1;0;2;2;1;5;Moro Islamic Liberation Front (MILF)
2003;3;28;144;12;0;0;8;14;0;2;September 11
2003;3;29;4;6;1;0;3;4;0;6;Saif-ul-Muslimeen
2003;3;29;160;5;1;0;2;14;1;5;Moro Islamic Liberation Front (MILF)
2003;3;29;92;6;1;0;3;19;0;6;Peoples War Group (PWG)
2003;3;29;217;1;1;0;7;4;0;8;Earth Liberation Front (ELF)
2003;3;30;97;10;1;1;3;1;0;6;Palestinian Islamic Jihad (PIJ)
2003;3;30;4;6;1;0;3;4;1;6;Hizb-I-Islami
2003;3;30;106;10;1;0;8;4;0;10;Egyptians
2003;3;30;92;6;1;0;3;2;0;6;Peoples War Group (PWG)
2003;3;30;160;5;1;0;3;14;1;6;Moro Islamic Liberation Front (MILF)
2003;3;30;4;6;1;0;3;20;1;6;Hizb-I-Islami
2003;3;31;160;5;1;0;3;14;0;6;Moro Islamic Liberation Front (MILF)
2003;3;31;160;5;1;0;3;14;0;6;Moro Islamic Liberation Front (MILF)
2003;3;31;217;1;1;0;7;4;0;10;Muslim extremists
2003;4;1;93;5;1;0;3;21;1;6;Free Aceh Movement (GAM)
2003;4;2;160;5;1;0;3;11;1;6;Moro Islamic Liberation Front (MILF)
2003;4;2;155;10;1;0;3;4;0;6;Hamas (Islamic Resistance Movement)
2003;4;2;167;9;1;0;3;2;0;6;Chechen Rebels
2003;4;3;155;10;1;0;2;4;0;5;Palestinian Islamic Jihad (PIJ)
2003;4;3;167;9;1;0;3;19;1;6;Chechen Rebels
2003;4;3;4;6;1;0;2;4;1;5;Taliban
2003;4;4;4;6;1;0;1;14;1;5;Taliban
2003;4;6;155;10;1;0;3;4;0;6;Hamas (Islamic Resistance Movement)
2003;4;7;160;5;1;0;2;14;1;8;Moro Islamic Liberation Front (MILF)
2003;4;4;160;5;1;0;3;2;1;6;Muslim Separatists
2003;4;8;213;11;1;0;2;14;1;5;Lords Resistance Army (LRA)
2003;4;9;160;5;1;0;2;14;0;5;Moro Islamic Liberation Front (MILF)
2003;4;9;155;10;1;0;3;8;1;6;Avengers of the Infants
2003;4;9;112;11;1;0;2;13;1;5;Liberians United for Reconciliation and Democracy (LURD)
2003;4;10;155;10;1;0;2;4;0;5;Popular Front for the Liberation of Palestine (PFLP)
2003;4;11;213;11;1;0;2;14;0;5;Pokot extremists
2003;4;11;229;11;1;0;2;14;0;5;Mayi Mayi
2003;4;12;4;6;1;0;2;18;1;5;Taliban
2003;4;13;160;5;1;0;6;14;0;5;Abu Sayyaf Group (ASG)
2003;4;13;34;11;1;0;9;3;1;13;National Council for Defense of Democracy (NCDD)
2003;4;13;92;6;1;0;2;14;1;5;Peoples War Group (PWG)
2003;4;4;217;1;1;0;7;1;0;8;Animal Liberation Front (ALF)
2003;4;14;160;5;1;0;2;4;0;5;Moro Islamic Liberation Front (MILF)
2003;4;15;92;6;1;0;3;3;1;6;Maoist Communist Center (MCC)
2003;4;15;97;10;1;0;2;14;0;5;Hamas (Islamic Resistance Movement)
2003;4;15;213;11;1;0;2;13;1;5;Lords Resistance Army (LRA)
2003;4;17;11;3;1;0;3;1;0;6;Comando Malvinas Argentinas
2003;4;19;45;3;1;0;3;14;1;6;Revolutionary Armed Forces of Colombia (FARC)
2003;4;17;45;3;1;0;3;4;0;6;Rebels
2003;4;18;45;3;1;0;2;4;0;5;Revolutionary Armed Forces of Colombia (FARC)
2003;4;18;160;5;1;0;2;3;0;5;New Peoples Army (NPA)
2003;4;18;160;5;1;0;2;4;0;5;New Peoples Army (NPA)
2003;4;18;186;6;1;0;1;2;1;5;Liberation Tigers of Tamil Eelam (LTTE)
2003;4;19;160;5;1;0;2;14;1;5;Moro Islamic Liberation Front (MILF)
2003;4;19;45;3;1;0;6;14;0;5;Gunmen
2003;4;19;147;11;1;0;5;1;0;13;Strikers
2003;4;20;97;10;1;0;3;4;0;6;Hamas (Islamic Resistance Movement)
2003;4;21;45;3;1;0;6;8;1;5;National Liberation Army of Colombia (ELN)
2003;4;21;6;10;1;0;9;3;0;13;Algerian Islamic Extremists
2003;4;22;186;6;1;0;2;14;0;5;Liberation Tigers of Tamil Eelam (LTTE)
2003;4;23;160;5;1;0;3;19;0;6;Moro Islamic Liberation Front (MILF)
2003;4;24;97;10;1;1;3;19;1;6;Al-Aqsa Martyrs Brigade
2003;4;26;92;6;1;1;3;10;1;6;Muslim Rebels
2003;4;0;229;11;1;0;2;14;0;5;Gunmen
2003;4;27;93;5;1;0;3;1;1;6;Jemaah Islamiya (JI)
2003;4;29;160;5;1;0;2;4;0;5;Moro Islamic Liberation Front (MILF)
2003;4;29;160;5;1;0;2;4;0;5;Moro Islamic Liberation Front (MILF)
2003;4;30;97;10;1;1;3;1;1;6;Al-Aqsa Martyrs Brigade
2003;4;30;160;5;1;0;3;14;0;6;Moro Islamic Liberation Front (MILF)
2003;4;30;160;5;1;0;3;4;0;6;Moro Islamic Liberation Front (MILF)
2003;4;30;160;5;1;0;9;4;0;13;Moro Islamic Liberation Front (MILF)
2003;5;1;93;5;1;0;2;14;1;5;Free Aceh Movement (GAM)
2003;5;1;93;5;1;0;2;4;1;5;Free Aceh Movement (GAM)
2003;5;1;93;5;1;0;2;4;1;5;Free Aceh Movement (GAM)
2003;5;1;34;11;1;0;9;21;0;13;National Council for Defense of Democracy (NCDD)
2003;5;1;92;6;1;0;2;4;0;5;Muslim extremists
2003;5;2;160;5;1;0;3;14;1;6;Moro Islamic Liberation Front (MILF)
2003;5;2;160;5;1;0;7;16;1;8;Moro Islamic Liberation Front (MILF)
2003;5;2;160;5;1;0;3;16;1;6;Moro Islamic Liberation Front (MILF)
2003;5;2;160;5;1;0;2;4;0;5;Moro Islamic Liberation Front (MILF)
2003;5;2;4;6;1;0;3;21;0;6;Taliban
2003;5;3;45;3;1;0;9;3;1;13;Popular Liberation Army (EPL)
2003;5;4;160;5;1;0;2;4;0;5;Moro Islamic Liberation Front (MILF)
2003;5;0;229;11;1;0;9;14;0;13;Militia Members
2003;5;4;6;10;1;0;2;14;1;5;Armed Islamic Group (GIA)
2003;5;5;92;6;0;0;1;2;1;6;Muslim extremists
2003;5;5;603;8;0;0;3;2;1;6;Real Irish Republican Army (RIRA)
2003;5;5;34;11;1;0;9;4;0;13;National Council for Defense of Democracy (NCDD)
2003;5;5;160;5;1;0;9;4;0;13;Moro Islamic Liberation Front (MILF)
2003;5;5;160;5;1;0;9;4;0;13;Moro Islamic Liberation Front (MILF)
2003;5;5;160;5;1;0;3;14;1;6;Moro Islamic Liberation Front (MILF)
2003;5;5;92;6;1;0;3;3;1;6;Hizbul Mujahideen (HM)
2002;4;21;45;3;1;0;6;2;0;5;Revolutionary Armed Forces of Colombia (FARC)
2003;5;6;213;11;1;0;6;14;0;13;Lords Resistance Army (LRA)
2003;5;6;92;6;1;0;3;3;1;6;Muslim extremists
2003;5;6;92;6;1;0;3;3;1;6;Muslim extremists
2003;5;6;6;10;1;0;3;4;1;6;Salafist Group for Preaching and Fighting (GSPC)
2003;5;6;155;10;1;0;3;14;0;6;Palestinian Extremists
2003;5;6;96;8;0;0;3;14;1;6;Dissident Republicans
2003;5;7;92;6;1;0;2;14;1;5;All Tripura Tiger Force (ATTF)
2003;5;7;603;8;0;0;3;3;0;6;Continuity Irish Republican Army (CIRA)
2003;5;7;92;6;1;0;3;4;0;6;Al-Mansoorian
2003;5;7;92;6;1;0;2;14;1;5;All Tripura Tiger Force (ATTF)
2003;5;7;92;6;1;0;2;14;1;5;National Liberation Front of Tripura (NLFT)
2003;5;8;107;7;1;0;3;1;1;6;Uighur Separatists
2003;5;8;155;10;1;1;3;4;0;6;Al-Aqsa Martyrs Brigade
2003;5;9;97;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;5;9;4;6;1;0;3;4;1;6;Taliban
2003;5;10;213;11;1;0;6;8;0;5;Lords Resistance Army (LRA)
2003;5;10;160;5;1;0;3;14;1;6;Moro Islamic Liberation Front (MILF)
2003;5;10;160;5;0;0;3;14;1;6;Moro Islamic Liberation Front (MILF)
2003;5;10;69;8;1;0;3;1;0;6;Corsican National Liberation Front (FLNC)
2003;5;12;92;6;1;0;2;4;0;5;Muslim extremists
2003;5;12;167;9;1;1;3;2;0;6;Chechen Rebels
2003;5;12;173;10;1;1;3;14;1;6;Al-Qaida in Saudi Arabia
2003;5;12;173;10;1;1;3;14;1;6;Al-Qaida in Saudi Arabia
2003;5;12;173;10;1;1;3;1;1;6;Al-Qaida in Saudi Arabia
2003;5;12;173;10;1;0;3;1;1;6;Al-Qaida in Saudi Arabia
2003;5;13;155;10;1;0;3;4;0;6;Palestinian Extremists
2003;5;13;186;6;1;0;3;2;1;6;Liberation Tigers of Tamil Eelam (LTTE)
2003;5;13;167;9;1;0;2;4;1;5;Chechen Rebels
2003;5;13;92;6;1;0;2;4;0;6;Muslim extremists
2003;5;14;97;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;5;14;160;5;1;0;2;2;1;5;Moro Islamic Liberation Front (MILF)
2003;5;14;167;9;1;1;1;2;0;6;Chechen Rebels
2003;5;14;98;8;1;0;3;14;0;6;Proletarian Nuclei for Communism
2003;5;15;153;6;1;0;3;1;0;6;Muslim United Army (MUA)
2003;5;15;138;5;1;0;3;14;1;6;Karen National Union
2003;5;16;136;10;1;1;3;1;1;6;Salafia Jihadia
2003;5;16;136;10;1;1;3;14;1;6;Salafia Jihadia
2003;5;16;136;10;1;1;3;1;1;6;Salafia Jihadia
2003;5;16;136;10;1;1;3;1;1;6;Salafia Jihadia
2003;5;16;136;10;1;1;3;1;1;6;Salafia Jihadia
2003;5;17;155;10;1;1;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;5;17;118;9;1;0;3;4;0;6;Albanian National Army (ANA)
2003;5;17;6;10;0;0;1;2;0;5;Algerian Islamic Extremists
2003;5;18;97;10;1;1;3;19;0;6;Hamas (Islamic Resistance Movement)
2003;5;18;97;10;1;1;3;3;0;6;Hamas (Islamic Resistance Movement)
2003;5;19;186;6;1;0;2;4;1;5;Liberation Tigers of Tamil Eelam (LTTE)
2003;5;19;97;10;1;1;3;1;0;6;Al-Aqsa Martyrs Brigade
2003;5;19;155;10;1;1;3;4;0;6;Hamas (Islamic Resistance Movement)
2003;5;19;45;3;0;0;6;1;0;13;Revolutionary Armed Forces of Colombia (FARC)
2003;5;20;209;10;1;1;3;20;1;6;Devrimici Halk Kurtulus Cephesi (DHKP/C)
2003;5;20;213;11;1;0;2;2;1;5;Lords Resistance Army (LRA)
2003;5;21;138;5;1;0;3;3;1;6;Shan United Revolutionary Army
2003;5;21;138;5;1;0;3;1;1;6;Shan United Revolutionary Army
2003;5;21;138;5;1;0;3;14;1;6;Shan United Revolutionary Army
2003;5;21;138;5;1;0;3;21;1;6;Shan United Revolutionary Army
2003;5;23;155;10;1;0;3;19;0;6;Hamas (Islamic Resistance Movement)
2003;5;23;213;11;1;0;2;1;1;5;Lords Resistance Army (LRA)
2003;5;24;45;3;1;0;7;19;1;8;National Liberation Army of Colombia (ELN)
2003;5;24;147;11;1;0;3;21;1;6;Ijaw extremists
2003;5;25;160;5;1;0;7;8;1;8;Moro Islamic Liberation Front (MILF)
2003;5;25;6;10;1;0;2;14;0;9;Islamist extremists
2003;5;25;217;1;1;0;7;5;0;8;Anti-Abortion extremists
2003;5;26;69;8;1;0;3;1;0;6;Resistenza Corsa
2003;5;26;69;8;0;0;3;1;0;6;Resistenza Corsa
2003;5;26;6;10;1;0;9;14;1;13;Armed Islamic Group (GIA)
2003;5;27;45;3;1;0;3;2;1;6;Revolutionary Armed Forces of Colombia (FARC)
2003;5;27;97;10;1;0;3;14;0;6;Hamas (Islamic Resistance Movement)
2003;5;27;6;10;1;0;2;3;0;5;Salafist Group for Preaching and Fighting (GSPC)
2003;5;28;92;6;1;0;2;4;0;5;Muslim extremists
2003;5;28;213;11;1;0;2;19;1;8;Lords Resistance Army (LRA)
2003;5;29;160;5;1;0;3;4;1;6;Moro Islamic Liberation Front (MILF)
2003;5;29;213;11;1;0;2;14;1;8;Lords Resistance Army (LRA)
2003;5;30;167;9;1;0;3;14;0;6;Chechen Rebels
2003;5;30;92;6;1;0;3;14;1;6;Muslim extremists
2003;5;30;185;8;1;0;3;3;1;6;Basque Fatherland and Freedom (ETA)
2003;5;30;155;10;1;1;3;4;0;6;Democratic Front for the Liberation of Palestine (DFLP)
2003;6;1;4;6;0;0;3;14;1;6;Taliban
2003;6;1;92;6;1;0;2;3;0;5;Peoples Revolutionary Party of Kangleipak (PREPAK)
2003;6;1;217;1;1;0;7;14;1;8;Earth Liberation Front (ELF)
2003;6;2;4;6;1;0;3;1;1;6;Taliban
2003;6;0;45;3;1;0;3;4;1;6;Left-Wing Guerrillas
2003;6;3;209;10;1;0;3;2;0;6;Devrimici Halk Kurtulus Cephesi (DHKP/C)
2003;6;3;217;1;1;0;7;1;1;8;Earth Liberation Front (ELF)
2003;6;4;6;10;1;0;2;3;1;5;Salafist Group for Preaching and Fighting (GSPC)
2003;6;5;167;9;1;1;3;4;1;6;Chechen Rebels
2003;6;5;217;1;1;0;7;1;1;8;Earth Liberation Front (ELF)
2003;6;6;155;10;1;0;3;14;0;6;Popular Front for the Liberation of Palestine Gen Cmd (PFLP-GC)
2003;6;7;4;6;1;1;3;4;1;6;Al-Qaida
2003;6;8;97;10;1;0;2;4;0;5;Hamas (Islamic Resistance Movement)
2003;6;8;153;6;1;0;2;3;1;5;Lashkar-e-Jhangvi
2003;6;11;97;10;1;1;3;19;0;6;Hamas (Islamic Resistance Movement)
2003;6;13;4;6;1;0;3;12;1;6;Taliban
2003;6;14;186;6;1;0;1;22;1;5;Liberation Tigers of Tamil Eelam (LTTE)
2003;6;15;45;3;1;0;6;14;1;5;National Liberation Army of Colombia (ELN)
2003;6;15;213;11;1;0;2;14;1;9;Lords Resistance Army (LRA)
2003;6;16;229;11;1;0;2;14;0;9;Lendu extremists
2003;6;16;92;6;1;0;3;3;1;6;Peoples War Group (PWG)
2003;6;16;92;6;1;0;6;3;1;13;Peoples War Group (PWG)
2003;6;16;213;11;1;0;2;14;0;8;Lords Resistance Army (LRA)
2003;6;17;155;10;1;0;3;14;0;6;Al-Aqsa Martyrs Brigade
2003;6;17;6;10;1;0;2;3;1;6;Salafist Group for Preaching and Fighting (GSPC)
2003;6;19;97;10;1;1;3;1;0;6;Palestinian Islamic Jihad (PIJ)
2003;6;20;167;9;1;0;3;2;0;6;Chechen Rebels
2003;6;20;167;9;1;1;3;2;0;6;Chechen Rebels
2003;6;21;160;5;1;0;1;2;1;5;New Peoples Army (NPA)
2003;6;21;92;6;1;0;8;14;0;2;Lashkar-e-Taiba (LeT)
2003;6;21;6;10;1;0;9;14;1;13;Armed Islamic Group (GIA)
2003;6;22;155;10;0;0;3;20;0;6;Al-Aqsa Martyrs Brigade
