iyear;imonth;iday;country;region;success;suicide;attacktype1;targtype1;targsubtype1;natlty1;guncertain1;weaptype1;individual;ransom;gname
1982;3;26;159;3;1;0;3;1;9;159;0;6;0;0;Shining Path (SL)
1982;3;27;45;3;1;0;3;7;46;61;0;6;0;0;M-19 (Movement of April 19)
1982;3;27;200;10;1;0;2;4;29;200;0;5;0;0;Muslim Brotherhood
1982;3;27;603;8;1;0;1;17;93;233;0;5;0;0;Protestant extremists
1982;3;28;159;3;1;0;3;3;22;159;0;6;0;0;Shining Path (SL)
1982;3;28;159;3;1;0;3;21;107;159;0;6;0;0;Shining Path (SL)
1982;3;28;159;3;1;0;3;21;107;159;0;6;0;0;Shining Path (SL)
1982;3;28;159;3;1;0;3;21;107;159;0;6;0;0;Shining Path (SL)
1982;3;28;145;2;1;0;2;4;29;145;0;5;0;0;Contras
1982;3;28;145;2;1;0;2;4;29;145;0;5;0;0;Contras
1982;3;28;145;2;1;0;2;4;29;145;0;5;0;0;Contras
1982;3;28;159;3;1;0;2;4;27;159;0;5;0;0;Shining Path (SL)
1982;3;28;159;3;1;0;2;3;22;159;0;5;0;0;Shining Path (SL)
1982;3;29;69;8;1;0;3;19;100;69;0;6;1;0;Marxists
1982;3;29;97;10;0;0;3;14;76;97;0;6;0;0;Palestinians
1982;3;29;603;8;1;0;1;3;25;216;0;5;0;0;Irish Republican Army (IRA)
1982;3;30;97;10;1;0;3;19;104;97;0;6;0;0;Palestinians
1982;3;30;185;8;1;0;1;14;77;185;0;5;0;0;Basque Fatherland and Freedom (ETA)
1982;3;30;603;8;0;0;1;3;25;216;0;5;0;0;Irish Republican Army (IRA)
1982;3;30;45;3;1;0;2;14;75;45;0;5;0;0;National Liberation Army of Colombia (ELN)
1982;3;31;97;10;0;0;3;14;79;97;0;6;0;0;Palestinians
1982;3;31;97;10;1;0;2;19;99;97;0;8;0;0;Palestinians
1982;3;31;97;10;1;0;3;14;76;97;0;6;0;0;Democratic Front for the Liberation of Palestine (DFLP)
1982;3;31;139;11;1;0;1;2;15;139;0;5;0;0;South-West Africa Peoples Organization (SWAPO)
1982;3;31;95;10;1;0;2;1;0;209;0;5;0;0;Kurds
1982;3;31;83;2;1;0;3;3;23;83;0;6;0;0;Left-Wing Guerrillas
1982;3;31;159;3;1;0;2;14;75;159;0;5;0;0;Shining Path (SL)
1982;3;31;69;8;1;0;2;7;46;97;0;5;0;0;Palestine Liberation Organization (PLO)
1982;3;31;83;2;1;0;3;7;46;217;0;6;0;0;Guerrilla Army of the Poor (EGP)
1982;4;0;183;11;1;0;3;9;52;183;0;6;0;0;African National Congress (South Africa)
1982;4;1;45;3;0;0;3;7;45;217;0;6;0;0;M-19 (Movement of April 19)
1982;4;1;78;8;1;0;1;7;45;217;0;6;0;0;Revolutionary Peoples Struggle (ELA)
1982;4;1;603;8;1;0;3;19;100;216;0;6;0;0;Irish Republican Army (IRA)
1982;4;1;603;8;1;0;9;14;76;216;0;13;0;0;Irish Republican Army (IRA)
1982;4;1;159;3;1;0;2;3;22;159;0;5;0;0;Shining Path (SL)
1982;4;1;159;3;1;0;7;2;21;159;0;5;0;0;Shining Path (SL)
1982;4;1;159;3;1;0;7;1;0;159;0;5;0;0;Shining Path (SL)
1982;4;2;159;3;1;0;3;1;0;159;0;6;0;0;Shining Path (SL)
1982;4;2;159;3;1;0;1;2;18;159;0;5;0;0;Shining Path (SL)
1982;4;2;603;8;1;0;1;3;25;233;0;5;0;0;Irish Republican Army (IRA)
1982;4;2;217;1;1;0;5;1;3;217;0;13;0;0;United Freedom Front (UFF)
1982;4;3;69;8;1;0;1;7;45;97;0;5;0;0;Lebanese Armed Revolutionary Faction (LARF)
1982;4;3;159;3;1;0;1;1;0;159;0;5;0;0;Shining Path (SL)
1982;4;3;159;3;1;0;1;1;1;159;0;5;0;0;Shining Path (SL)
1982;4;3;159;3;1;0;1;1;0;159;0;5;0;0;Shining Path (SL)
1982;4;3;159;3;1;0;2;3;22;159;0;5;0;0;Shining Path (SL)
1982;4;3;603;8;1;0;1;17;93;233;0;5;0;0;Irish Republican Army (IRA)
1982;4;4;83;2;1;0;2;19;99;83;0;8;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;4;4;83;2;1;0;2;19;99;83;0;8;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;4;4;83;2;1;0;7;2;21;83;0;8;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;4;4;155;10;0;0;3;1;5;97;0;6;0;0;Palestinians
1982;4;4;155;10;1;0;3;14;73;97;0;6;0;0;Popular Front for the Liberation of Palestine (PFLP)
1982;4;4;83;2;1;0;1;3;25;83;0;5;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;4;4;45;3;1;0;2;19;99;45;0;5;0;0;Popular Liberation Army (EPL)
1982;4;4;83;2;1;0;2;3;25;83;0;5;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;4;5;97;10;0;0;3;19;101;97;0;6;0;0;Palestinians
1982;4;5;45;3;1;0;2;4;29;45;0;5;0;0;Revolutionary Armed Forces of Colombia (FARC)
1982;4;5;217;1;1;0;7;1;2;110;1;8;0;0;Jewish Defense League (JDL)
1982;4;6;83;2;1;0;7;19;103;83;0;8;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;4;6;155;10;1;0;3;14;79;97;0;6;0;0;Palestinians
1982;4;6;200;10;1;0;1;2;18;200;0;13;0;0;Muslim Brotherhood
1982;4;6;200;10;1;0;2;14;73;359;0;5;0;0;Muslim Brotherhood
1982;4;7;97;10;1;0;2;1;2;97;0;5;0;0;Village League
1982;4;7;145;2;1;0;2;3;22;145;0;5;0;0;Contras
1982;4;7;145;2;1;0;2;3;22;145;0;5;0;0;Contras
1982;4;7;145;2;1;0;2;3;22;145;0;5;0;0;Contras
1982;4;7;145;2;1;0;2;3;25;145;0;5;0;0;Contras
1982;4;8;97;10;1;0;3;15;86;97;0;6;0;0;Rabbi Rahane Group
1982;4;8;38;1;0;0;1;7;45;209;0;5;0;0;Armenian Secret Army for the Liberation of Armenia
1982;4;8;94;10;1;0;3;10;53;94;0;6;0;0;Mujahedin-e Khalq (MEK)
1982;4;8;94;10;1;0;7;14;75;94;0;8;0;0;Kurdish Oppositionists
1982;4;9;110;10;1;0;3;4;35;97;0;6;0;0;Palestinians
1982;4;9;45;3;1;0;2;4;29;45;0;5;0;0;Revolutionary Armed Forces of Colombia (FARC)
1982;4;9;97;10;1;0;2;3;23;97;0;8;0;0;Palestinians
1982;4;10;155;10;1;0;2;19;99;97;0;8;0;0;Palestinians
1982;4;10;155;10;1;0;2;3;25;97;0;8;0;0;Palestinians
1982;4;11;110;10;1;0;2;3;23;110;0;6;0;0;Arab Socialist Union Members
1982;4;12;185;8;1;0;3;21;107;185;0;6;0;0;Basque Fatherland and Freedom (ETA)
1982;4;12;200;10;1;0;3;2;21;200;0;6;0;0;Muslim Brotherhood
1982;4;12;200;10;1;0;1;2;20;200;0;13;0;0;Muslim Brotherhood
1982;4;12;45;3;1;0;2;4;29;45;0;5;0;0;Revolutionary Armed Forces of Colombia (FARC)
1982;4;12;98;8;1;0;3;3;23;98;0;5;0;0;Red Brigades
1982;4;12;110;10;1;0;3;7;46;217;0;6;0;0;Al-Aqsa-Group
1982;4;12;200;10;1;0;6;4;34;200;0;13;0;0;Muslim Brotherhood
1982;4;13;97;10;1;0;3;14;73;97;0;6;0;0;Democratic Front for the Liberation of Palestine (DFLP)
1982;4;13;97;10;1;0;3;14;79;97;0;6;0;0;Palestinians
1982;4;13;159;3;1;0;3;2;15;159;0;6;0;0;Shining Path (SL)
1982;4;13;110;10;1;0;1;2;18;110;0;13;0;0;Communists
1982;4;13;97;10;1;0;3;4;29;97;0;6;0;0;Democratic Front for the Liberation of Palestine (DFLP)
1982;4;13;97;10;1;0;2;4;35;97;0;5;0;0;Palestinians
1982;4;14;155;10;1;0;2;3;23;97;0;8;0;0;Palestinians
1982;4;14;97;10;1;0;7;3;22;97;0;8;0;0;Palestinians
1982;4;14;199;8;1;0;7;7;46;94;0;12;0;0;Peykar
1982;4;15;155;10;1;0;3;14;79;97;0;6;0;0;Palestinians
1982;4;15;97;10;1;0;3;19;104;97;0;6;0;0;Palestinians
1982;4;15;97;10;1;0;2;4;35;97;0;8;0;0;Palestinians
1982;4;15;155;10;1;0;3;4;35;97;0;6;0;0;Palestinians
1982;4;15;159;3;1;0;7;1;11;159;0;8;0;0;Shining Path (SL)
1982;4;15;110;10;1;0;1;7;45;110;1;5;0;0;M-19 (Movement of April 19)
1982;4;15;61;2;1;0;2;4;29;61;0;5;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;4;15;61;2;1;0;2;14;75;61;0;5;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;4;16;145;2;1;0;2;14;75;145;0;5;0;0;Contras
1982;4;16;185;8;0;0;3;4;35;185;0;6;0;0;Basque Fatherland and Freedom (ETA)
1982;4;16;185;8;0;0;3;3;25;185;0;5;0;0;Basque Fatherland and Freedom (ETA)
1982;4;16;185;8;1;0;3;3;23;185;0;6;0;0;Basque Fatherland and Freedom (ETA)
1982;4;16;185;8;1;0;3;3;22;185;0;6;0;0;Basque Fatherland and Freedom (ETA)
1982;4;17;110;10;1;0;3;14;79;110;0;6;0;0;Palestinians
1982;4;17;45;3;1;0;1;14;77;45;0;5;0;0;Revolutionary Armed Forces of Colombia (FARC)
1982;4;17;145;2;1;0;2;3;23;145;0;5;0;0;Contras
1982;4;17;185;8;1;0;3;3;22;185;0;6;0;0;Basque Fatherland and Freedom (ETA)
1982;4;17;603;8;1;0;1;14;69;233;0;5;0;0;Irish Republican Army (IRA)
1982;4;18;155;10;0;0;3;8;49;97;0;6;0;0;Palestinians
1982;4;18;155;10;1;0;2;4;35;97;0;8;0;0;Palestinians
1982;4;18;155;10;1;0;3;14;73;97;0;6;0;0;Palestinians
1982;4;18;200;10;1;0;1;4;34;200;0;13;0;0;Muslim Brotherhood
1982;4;18;155;10;1;0;3;14;76;0;1;6;0;0;Jewish Extremists
1982;4;18;110;10;1;0;3;4;29;110;0;6;0;0;Lebanese Arab Army
1982;4;18;185;8;1;0;3;16;90;185;0;6;0;0;Basque Fatherland and Freedom (ETA)
1982;4;19;45;3;0;0;3;1;3;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;19;45;3;0;0;3;7;47;422;1;6;0;0;M-19 (Movement of April 19)
1982;4;19;159;3;1;0;3;1;7;159;0;6;0;0;Shining Path (SL)
1982;4;19;159;3;1;0;3;2;21;159;0;6;0;0;Shining Path (SL)
1982;4;19;159;3;1;0;3;2;18;159;0;6;0;0;Shining Path (SL)
1982;4;19;45;3;1;0;3;1;3;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;19;45;3;1;0;3;6;44;45;0;6;0;0;M-19 (Movement of April 19)
1982;4;19;45;3;1;0;2;3;25;45;0;5;0;0;Revolutionary Armed Forces of Colombia (FARC)
1982;4;20;45;3;1;0;3;16;0;46;1;6;0;0;M-19 (Movement of April 19)
1982;4;20;45;3;1;0;3;10;53;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;20;45;3;1;0;3;8;49;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;20;45;3;1;0;3;3;26;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;20;45;3;1;0;3;2;21;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;20;45;3;1;0;3;3;22;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;20;45;3;1;0;3;8;49;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;20;45;3;1;0;3;1;3;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;20;45;3;1;0;3;8;48;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;20;45;3;1;0;3;21;107;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;20;155;10;1;0;3;14;79;97;0;6;0;0;Palestinians
1982;4;20;603;8;1;0;3;14;75;216;1;6;0;0;Irish Republican Army (IRA)
1982;4;20;603;8;1;0;3;14;75;216;1;6;0;0;Irish Republican Army (IRA)
1982;4;20;603;8;1;0;3;14;75;216;1;6;0;0;Irish Republican Army (IRA)
1982;4;20;603;8;1;0;3;14;75;216;1;6;0;0;Irish Republican Army (IRA)
1982;4;20;88;2;1;0;3;7;46;11;0;6;0;0;Lorenzo Zelaya Revolutionary Front (LZRF)
1982;4;20;88;2;1;0;3;7;46;43;0;6;0;0;Lorenzo Zelaya Revolutionary Front (LZRF)
1982;4;20;45;3;1;0;2;14;75;45;0;5;0;0;M-19 (Movement of April 19)
1982;4;20;45;3;1;0;2;8;48;45;0;5;0;0;M-19 (Movement of April 19)
1982;4;20;45;3;1;0;9;4;29;45;0;13;0;0;M-19 (Movement of April 19)
1982;4;20;603;8;1;0;3;14;69;233;0;6;0;0;Irish Republican Army (IRA)
1982;4;21;88;2;1;0;3;7;46;159;0;6;0;0;Lorenzo Zelaya Revolutionary Front (LZRF)
1982;4;21;110;10;1;0;3;4;35;97;0;6;0;0;Palestinians
1982;4;21;159;3;1;0;3;14;79;159;0;6;0;0;Shining Path (SL)
1982;4;21;159;3;1;0;3;14;79;159;0;6;0;0;Shining Path (SL)
1982;4;21;159;3;1;0;3;14;79;159;0;6;0;0;Shining Path (SL)
1982;4;21;159;3;1;0;3;14;79;159;1;6;0;0;Shining Path (SL)
1982;4;21;155;10;1;0;3;3;23;97;0;6;0;0;Palestinians
1982;4;22;61;2;1;0;3;21;107;61;0;6;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;4;22;69;8;1;0;3;10;53;110;1;6;1;0;Marxists
1982;4;22;603;8;1;0;3;3;25;216;1;6;0;0;Irish Republican Army (IRA)
1982;4;22;45;3;1;0;2;4;29;45;0;5;0;0;Popular Liberation Army (EPL)
1982;4;22;45;3;1;0;2;4;29;45;0;5;0;0;Revolutionary Armed Forces of Colombia (FARC)
1982;4;22;61;2;1;0;2;4;29;61;0;5;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;4;22;603;8;1;0;1;14;69;233;0;5;0;0;Irish Republican Army (IRA)
1982;4;23;88;2;1;0;3;10;54;88;0;6;0;0;Lorenzo Zelaya Revolutionary Front (LZRF)
1982;4;23;88;2;1;0;3;7;46;11;0;6;0;0;Lorenzo Zelaya Revolutionary Front (LZRF)
1982;4;23;88;2;1;0;3;15;86;88;0;6;0;0;Lorenzo Zelaya Revolutionary Front (LZRF)
1982;4;23;88;2;1;0;3;8;49;88;0;6;0;0;Lorenzo Zelaya Revolutionary Front (LZRF)
1982;4;24;83;2;1;0;1;3;25;83;0;13;0;0;Guerrilla Army of the Poor (EGP)
1982;4;24;155;10;1;0;2;4;29;97;0;8;0;0;Palestinians
1982;4;24;83;2;1;0;2;3;23;83;0;5;0;0;Guerrilla Army of the Poor (EGP)
1982;4;24;362;8;1;0;3;1;0;209;0;13;0;0;New Armenian Resistance
1982;4;25;83;2;1;0;2;3;22;83;0;5;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;4;25;159;3;1;0;9;1;10;159;0;13;0;0;Shining Path (SL)
1982;4;25;362;8;0;0;3;1;3;209;0;6;0;0;New Armenian Resistance
1982;4;26;97;10;1;0;3;14;79;110;0;6;0;0;Palestinians
1982;4;26;61;2;1;0;2;4;29;61;0;5;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;4;26;61;2;1;0;2;4;29;61;0;5;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;4;26;61;2;1;0;2;4;29;61;0;5;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;4;27;45;3;1;0;3;1;0;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;27;45;3;1;0;3;4;27;45;1;6;0;0;M-19 (Movement of April 19)
1982;4;27;78;8;1;0;2;7;45;217;0;8;0;0;Revolutionary Peoples Struggle (ELA)
1982;4;27;98;8;1;0;1;2;18;98;0;5;0;0;Red Brigades
1982;4;27;603;8;1;0;1;4;34;233;0;5;0;0;Irish Republican Army (IRA)
1982;4;28;155;10;1;0;2;4;29;97;0;8;0;0;Palestinians
1982;4;28;217;1;1;0;3;1;7;75;0;6;0;0;Jewish Defense League (JDL)
1982;4;28;217;1;1;0;3;7;0;95;1;6;0;0;Jewish Defense League (JDL)
1982;4;28;145;2;1;0;2;4;27;145;0;5;0;0;Contras
1982;4;28;603;8;1;0;5;19;101;216;0;5;0;0;Irish Republican Army (IRA)
1982;4;28;88;2;1;0;4;6;42;88;0;5;0;1;Lorenzo Zelaya Revolutionary Front (LZRF)
1982;4;29;97;10;0;0;3;8;49;97;0;6;0;0;Palestinians
1982;4;29;155;10;1;0;2;3;23;97;0;8;0;0;Palestinians
1982;4;29;159;3;1;0;3;4;27;159;0;6;0;0;Shining Path (SL)
1982;4;29;209;10;1;0;3;3;22;209;0;6;0;0;Dev Yol
1982;4;29;209;10;1;0;3;1;3;209;0;6;0;0;Dev Yol
1982;4;29;209;10;1;0;3;1;3;209;0;6;0;0;Dev Yol
1982;4;30;97;10;1;0;2;4;35;97;0;8;0;0;Palestinians
1982;4;30;110;10;1;0;3;4;29;97;0;6;0;0;Palestinians
1982;4;30;217;1;0;0;9;2;21;163;0;13;0;0;Provisional Coordinating Committee for the Defense of Labor
1982;4;30;217;1;1;0;9;21;107;163;0;13;0;0;Provisional Coordinating Committee for the Defense of Labor
1982;4;30;61;2;1;0;1;14;68;61;0;13;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;4;30;110;10;1;0;3;15;86;110;0;6;0;0;Palestinians
1982;4;30;217;1;1;0;9;2;18;163;0;13;0;0;Provisional Coordinating Committee for the Defense of Labor
1982;4;30;217;1;1;0;9;2;21;163;0;13;0;0;Provisional Coordinating Committee for the Defense of Labor
1982;4;30;110;10;1;0;1;15;85;110;0;5;0;0;Armed People
1982;4;30;603;8;1;0;3;4;34;216;0;6;0;0;Irish Republican Army (IRA)
1982;4;30;110;10;0;0;1;17;0;12;0;5;0;0;Armenian Secret Army for the Liberation of Armenia
1982;5;0;98;8;1;0;3;6;43;217;0;6;0;0;Communists
1982;5;0;98;8;1;0;3;1;3;217;0;6;0;0;Communists
1982;5;0;183;11;1;0;3;2;21;183;0;6;0;0;African National Congress (South Africa)
1982;5;0;160;5;1;0;1;3;25;160;0;13;0;0;Muslims
1982;5;0;61;2;1;0;2;1;7;61;0;5;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;5;0;61;2;1;0;9;1;9;61;0;13;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;5;1;83;2;1;0;3;19;103;83;0;6;0;0;Guerrilla Army of the Poor (EGP)
1982;5;1;97;10;1;0;2;19;99;97;0;8;0;0;Palestinians
1982;5;1;83;2;1;0;2;19;99;83;0;8;0;0;Guerrilla Army of the Poor (EGP)
1982;5;1;83;2;1;0;2;3;22;83;0;5;0;0;Guerrilla Army of the Poor (EGP)
1982;5;1;83;2;1;0;2;3;22;83;0;5;0;0;Guerrilla Army of the Poor (EGP)
1982;5;2;185;8;1;0;1;3;25;185;0;5;0;0;Basque Fatherland and Freedom (ETA)
1982;5;2;110;10;1;0;5;15;86;110;0;5;0;0;Palestinians
1982;5;3;83;2;0;0;7;21;107;83;0;8;0;0;Guerrilla Army of the Poor (EGP)
1982;5;3;97;10;1;0;3;14;67;97;0;6;0;0;Palestinians
1982;5;3;97;10;1;0;2;4;29;97;0;8;0;0;Palestinians
1982;5;3;159;3;1;0;3;21;107;159;1;6;0;0;Shining Path (SL)
1982;5;3;185;8;1;0;3;1;3;185;0;6;0;0;Basque Fatherland and Freedom (ETA)
1982;5;3;185;8;1;0;3;2;21;185;0;6;0;0;Basque Fatherland and Freedom (ETA)
1982;5;3;83;2;1;0;1;1;9;199;0;13;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;5;3;83;2;1;0;1;20;0;83;0;5;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;5;3;159;3;1;0;1;3;25;159;1;5;0;0;Shining Path (SL)
1982;5;3;45;3;1;0;6;8;48;45;0;13;0;0;National Liberation Army of Colombia (ELN)
1982;5;3;45;3;1;0;2;14;75;45;0;5;0;0;Popular Liberation Army (EPL)
1982;5;3;61;2;1;0;2;4;29;61;0;5;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;5;3;83;2;1;0;5;2;21;83;0;5;0;0;Guerrilla Army of the Poor (EGP)
1982;5;4;217;1;1;0;1;7;45;209;0;5;0;0;Justice Commandos for the Armenian Genocide
1982;5;4;45;3;1;0;6;4;34;45;0;13;0;0;Revolutionary Armed Forces of Colombia (FARC)
1982;5;4;97;10;1;0;2;2;18;97;0;5;0;0;Palestinians
1982;5;4;145;2;1;0;2;4;29;145;0;5;0;0;Contras
1982;5;4;603;8;1;0;2;3;23;216;1;5;0;0;Irish Republican Army (IRA)
1982;5;5;185;8;0;0;1;3;25;185;0;5;0;0;Basque Fatherland and Freedom (ETA)
1982;5;5;61;2;1;0;3;21;107;61;0;6;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;5;5;83;2;1;0;3;21;108;83;0;6;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;5;5;155;10;1;0;2;4;29;97;0;8;0;0;Palestinians
1982;5;5;155;10;0;0;3;8;49;97;0;6;0;0;Palestinians
1982;5;5;61;2;1;0;2;4;27;61;0;5;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;5;5;145;2;1;0;2;4;29;145;0;5;0;0;Contras
1982;5;5;83;2;1;0;5;14;75;83;0;5;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;5;5;185;8;1;0;1;21;0;185;1;5;0;0;Basque Fatherland and Freedom (ETA)
1982;5;5;217;1;1;0;3;8;48;217;0;6;1;0;Anti-Technology extremists
1982;5;5;603;8;1;0;1;14;69;233;0;5;0;0;Ulster Volunteer Force (UVF)
1982;5;6;45;3;1;0;2;4;29;45;0;5;0;0;M-19 (Movement of April 19)
1982;5;7;83;2;1;0;7;1;1;83;0;8;0;0;Robin Garcia Student Front
1982;5;7;83;2;1;0;2;14;73;0;0;8;0;0;Guerrilla Army of the Poor (EGP)
1982;5;7;83;2;1;0;2;14;73;83;0;8;0;0;Guerrilla Army of the Poor (EGP)
1982;5;7;200;10;1;0;3;4;29;97;0;6;0;0;Palestinians
1982;5;7;145;2;1;0;2;4;29;145;0;5;0;0;Contras
1982;5;7;145;2;1;0;2;4;29;145;0;5;0;0;Contras
1982;5;8;159;3;1;0;2;14;75;159;0;5;0;0;Shining Path (SL)
1982;5;9;97;10;1;0;3;8;49;97;0;6;0;0;Palestinians
1982;5;9;160;5;1;0;1;2;18;160;0;5;0;0;New Peoples Army (NPA)
1982;5;9;160;5;1;0;6;14;68;160;0;13;0;0;New Peoples Army (NPA)
1982;5;9;83;2;1;0;2;14;68;83;0;5;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;5;9;83;2;1;0;3;14;75;83;0;5;0;0;Revolutionary Organization of People in Arms (ORPA)
1982;5;9;160;5;1;0;7;2;15;160;0;5;0;0;New Peoples Army (NPA)
1982;5;9;160;5;1;0;9;1;5;160;0;13;0;0;New Peoples Army (NPA)
1982;5;9;110;10;1;0;3;7;45;69;0;6;0;0;Palestinians
1982;5;9;159;3;1;0;3;2;21;159;0;6;0;0;Shining Path (SL)
1982;5;10;160;5;1;0;3;2;21;160;0;6;0;0;Moro National Liberation Front (MNLF)
1982;5;10;160;5;1;0;3;14;79;160;0;6;0;0;Moro National Liberation Front (MNLF)
1982;5;10;160;5;1;0;3;1;7;160;0;6;0;0;Moro National Liberation Front (MNLF)
1982;5;10;160;5;1;0;3;1;7;160;0;6;0;0;Moro National Liberation Front (MNLF)
1982;5;10;160;5;1;0;3;1;7;160;0;6;0;0;Moro National Liberation Front (MNLF)
1982;5;10;160;5;1;0;3;1;7;160;0;6;0;0;Moro National Liberation Front (MNLF)
1982;5;10;159;3;1;0;3;1;0;159;0;6;0;0;Shining Path (SL)
1982;5;10;160;5;1;0;3;14;79;160;0;6;0;0;Moro National Liberation Front (MNLF)
1982;5;10;160;5;1;0;3;1;7;160;0;6;0;0;Moro National Liberation Front (MNLF)
1982;5;10;199;8;1;0;3;1;3;199;0;13;0;0;World Punishment Organization
1982;5;11;97;10;1;0;3;14;73;97;0;6;0;0;Palestinians
1982;5;11;97;10;1;0;3;14;75;97;0;6;0;0;Palestinians
1982;5;11;83;2;1;0;2;20;0;83;0;5;0;0;Guerrilla Army of the Poor (EGP)
1982;5;12;97;10;1;0;3;19;101;97;0;6;0;0;Palestinians
1982;5;12;83;2;1;0;6;7;46;30;0;6;0;0;31 January Peoples Front (FP-31)
1982;5;12;603;8;1;0;1;14;69;233;0;5;0;0;Protestant extremists
1982;5;12;603;8;1;0;1;4;34;233;0;5;0;0;Irish Republican Army (IRA)
1982;5;12;183;11;1;0;3;2;21;183;0;6;0;0;African National Congress (South Africa)
1982;5;13;185;8;1;0;3;21;107;185;0;6;0;0;Basque Fatherland and Freedom (ETA)
1982;5;14;97;10;0;0;3;16;90;97;0;6;0;0;Palestinians
1982;5;14;61;2;1;0;1;20;0;61;1;5;0;0;Death Squad
1982;5;14;61;2;1;0;1;20;0;61;1;5;0;0;Death Squad
1982;5;14;145;2;1;0;2;4;29;145;0;5;0;0;Anti Somoza Gp name unk
1982;5;14;145;2;1;0;2;4;29;145;0;5;0;0;Contras
1982;5;14;185;8;1;0;7;3;22;185;0;5;0;0;Basque Fatherland and Freedom (ETA)
1982;5;15;97;10;1;0;3;4;29;97;0;6;0;0;Palestinians
1982;5;16;83;2;1;0;1;14;67;83;1;5;0;0;Death Squad
1982;5;16;83;2;1;0;2;20;0;83;1;5;0;0;Death Squad
1982;5;16;110;10;1;0;1;2;15;110;0;13;0;0;Palestinians
1982;5;16;159;3;1;0;7;1;7;159;0;5;0;0;Shining Path (SL)
1982;5;16;159;3;1;0;7;1;7;159;0;5;0;0;Shining Path (SL)
1982;5;16;159;3;1;0;7;1;7;159;0;5;0;0;Shining Path (SL)
1982;5;16;217;1;1;0;1;4;34;217;0;5;0;0;Macheteros
1982;5;17;45;3;1;0;2;1;5;45;0;5;0;0;M-19 (Movement of April 19)
1982;5;17;155;10;1;0;2;4;35;97;0;8;0;0;Palestinians
1982;5;17;217;1;1;0;7;1;0;217;0;8;0;0;Omega-7
1982;5;18;217;1;1;0;1;3;25;163;0;5;0;0;Macheteros
1982;5;19;155;10;1;0;2;4;35;97;0;8;0;0;Palestinians
1982;5;19;217;1;0;0;3;1;12;217;1;6;0;0;Macheteros
1982;5;19;45;3;1;0;2;3;25;45;0;5;0;0;Popular Liberation Army (EPL)
1982;5;19;45;3;1;0;2;3;25;45;0;5;0;0;Popular Liberation Army (EPL)
1982;5;20;97;10;1;0;7;14;76;97;0;8;0;0;Palestinians
1982;5;20;110;10;0;0;3;14;79;110;0;6;0;0;Popular Front for the Liberation of Palestine (PFLP)
1982;5;20;61;2;1;0;3;19;100;61;0;6;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;5;20;61;2;1;0;2;4;29;61;0;5;0;0;Farabundo Marti National Liberation Front (FMLN)
1982;5;20;185;8;1;0;3;3;22;185;0;6;0;0;Basque Fatherland and Freedom (ETA)
1982;5;20;217;1;0;0;3;1;8;163;0;6;0;0;Macheteros
1982;5;21;110;10;1;0;3;1;0;110;0;6;0;0;Front for the Liberation of Lebanon from Foreigners
1982;5;21;110;10;1;0;3;1;7;110;0;6;0;0;Front for the Liberation of Lebanon from Foreigners
1982;5;21;110;10;1;0;3;14;79;110;0;6;0;0;Front for the Liberation of Lebanon from Foreigners
1982;5;22;159;3;1;0;2;14;75;159;0;5;0;0;Shining Path (SL)
1982;5;22;217;1;1;0;1;15;85;217;1;9;0;0;Iranians
1982;5;23;45;3;1;0;6;10;53;45;0;13;0;1;M-19 (Movement of April 19)
